    0.214474108175914722E+03    0.224382481681748800E+03    0.431714098759682585E+01    0.782948733601108948E+01   -0.218512885711045959E+12   -0.599146350544150419E+01    1
    0.213642418937366443E+03    0.219037894713326864E+03    0.500117015648346008E+01    0.740241181640896784E+01   -0.184995931582938416E+12   -0.599396350544151169E+01    1
    0.216889769987743335E+03    0.219761151778146200E+03    0.509048064773111619E+01    0.743007295012463231E+01   -0.153465518839065552E+12   -0.599646350544151474E+01    1
    0.218017960743587452E+03    0.216989079224511556E+03    0.428042789255360656E+01    0.781200509765011297E+01   -0.127348464867111313E+12   -0.599896350544151957E+01    1
    0.214140017585437732E+03    0.220396908032342367E+03    0.318880528459252321E+01    0.792743727894850636E+01   -0.123608613074944321E+12   -0.600146350544151552E+01    1
    0.215469547466915088E+03    0.226252781855508260E+03    0.386307385235980227E+01    0.780713016354286005E+01   -0.101701370652418182E+12   -0.600396350544151858E+01    1
    0.213673783497493702E+03    0.222158841597482137E+03    0.419271033112293345E+01    0.762766588743942009E+01   -0.100279479712908340E+12   -0.600646350544151630E+01    1
    0.214655511932056385E+03    0.224913711058541708E+03    0.310327400639009277E+01    0.782847117575967921E+01   -0.934981117354498749E+11   -0.600896350544152469E+01    1
    0.216775522188823658E+03    0.221053023445054464E+03    0.289564263106488129E+01    0.791299446318717159E+01   -0.776211675282410126E+11   -0.601146350544151886E+01    1
    0.216725383953731495E+03    0.216584122287675314E+03    0.290208845254938907E+01    0.787493703840663173E+01   -0.772044765834143829E+11   -0.601396350544150859E+01    1
    0.217822005705516773E+03    0.219774917470857076E+03    0.494219996965373909E+01    0.729116532600029821E+01   -0.717502180535923767E+11   -0.601646350544151520E+01    1
    0.218888239221256214E+03    0.219077949630662374E+03    0.365614314474021196E+01    0.764923088311521937E+01   -0.640293301558127823E+11   -0.601896350544151559E+01    1
    0.211604019956272083E+03    0.218259119498177938E+03    0.457261507521585386E+01    0.718801353192174552E+01   -0.496671722276483536E+11   -0.602146350544152753E+01    1
    0.210734113411586719E+03    0.218060004817887716E+03    0.251451189704668199E+01    0.762450953229869377E+01   -0.426116268443416138E+11   -0.602396350544153325E+01    1
    0.213780049638431507E+03    0.218267122613831930E+03    0.486401713150154347E+01    0.701178795781895126E+01   -0.423107246039790192E+11   -0.602646350544152298E+01    1
    0.219122834758441883E+03    0.223207442271157674E+03    0.360225886980121501E+01    0.755944151399585529E+01   -0.368881597642880859E+11   -0.602896350544150561E+01    1
    0.215802697496097522E+03    0.225780629026338033E+03    0.276549628313917362E+01    0.749808816254400057E+01   -0.296536121885289764E+11   -0.603146350544150955E+01    1
    0.217562908487003284E+03    0.221835491763993673E+03    0.499920457286891562E+01    0.741127316200493880E+01   -0.286946033664900436E+11   -0.603396350544152682E+01    1
    0.220407928185146289E+03    0.221748373615189962E+03    0.392030808316657442E+01    0.726024160969461185E+01   -0.209836504409556885E+11   -0.603646350544153165E+01    1
    0.218710763411205249E+03    0.217162362443849020E+03    0.522086340851162589E+01    0.669743540782386404E+01   -0.169262142408403358E+11   -0.603896350544152227E+01    1
    0.214500324086826282E+03    0.216901053296967916E+03    0.397514908021737501E+01    0.714865585022307215E+01   -0.160886481042749462E+11   -0.604146350544151556E+01    1
    0.219677209810893970E+03    0.222609729277535848E+03    0.493193190227052636E+01    0.681025142938260508E+01   -0.141847723806051311E+11   -0.604396350544152039E+01    1
    0.218826914982479053E+03    0.220105587350770406E+03    0.461979979553841424E+01    0.694562966709077578E+01   -0.140773087157425385E+11   -0.604646350544152966E+01    1
    0.215935479955356556E+03    0.220613476144715719E+03    0.493289326693083829E+01    0.679235580978483178E+01   -0.140688573558551922E+11   -0.604896350544152206E+01    1
    0.216464803175609546E+03    0.221785324918672018E+03    0.504297666291883928E+01    0.704062335775707204E+01   -0.122253992566794701E+11   -0.605146350544152156E+01    1
    0.216742063121478992E+03    0.225808125841065817E+03    0.329425666708625542E+01    0.715756495699779727E+01   -0.112642562367441235E+11   -0.605396350544152995E+01    1
    0.213896667318027454E+03    0.224341567265435629E+03    0.292765157455239677E+01    0.712476784962893461E+01   -0.106506676697135639E+11   -0.605646350544151790E+01    1
    0.219128980593364673E+03    0.217473349081918172E+03    0.334487526626885545E+01    0.709842591260918532E+01   -0.903421740433816719E+10   -0.605896350544151829E+01    1
    0.217985082821529346E+03    0.220291696297570638E+03    0.400147375873528333E+01    0.694669935280113471E+01   -0.814752584600035286E+10   -0.606146350544153112E+01    1
    0.217874125199001270E+03    0.220776606904908590E+03    0.371606469689499530E+01    0.702811816360964947E+01   -0.710894438405108547E+10   -0.606396350544153950E+01    1
    0.215584765629451709E+03    0.225523311602517538E+03    0.233619696563379309E+01    0.702595985241115173E+01   -0.698793920104717350E+10   -0.606646350544153368E+01    1
    0.217895919637363392E+03    0.218363053309365682E+03    0.466688112987688886E+01    0.647180501164357835E+01   -0.478166577589461422E+10   -0.606896350544153407E+01    1
    0.217938361720722156E+03    0.221611593472405843E+03    0.287970065516642659E+01    0.690158891946846254E+01   -0.369040647585211754E+10   -0.607146350544153712E+01    1
    0.215230674700420337E+03    0.225128480302735738E+03    0.380050461907888515E+01    0.663687835050743224E+01   -0.355433033738536453E+10   -0.607396350544151886E+01    1
