    0.213124891430585478E+03    0.220306025889823559E+03    0.273529483695573639E+01    0.134451479181392841E+01    0.199651515577888290E+03
    0.213426209639276635E+03    0.219595273158443405E+03    0.261098742630200764E+01    0.132476665117387249E+01    0.201164415348372131E+03
    0.216111420729564230E+03    0.220617844681085558E+03    0.333476549140589196E+01    0.117884658507022522E+01    0.201334799977829988E+03
    0.214669616655602908E+03    0.222188617811422887E+03    0.288418066072725043E+01    0.134330391285084616E+01    0.201811252858332409E+03
    0.215532107357781967E+03    0.218535280113740896E+03    0.288549384261149644E+01    0.132574545773023456E+01    0.202034355268057624E+03
    0.214793636675592438E+03    0.220699281335187976E+03    0.334377643878856734E+01    0.124500046452912372E+01    0.202116284136195532E+03
    0.216196414099942785E+03    0.219270835607988261E+03    0.249858329052188655E+01    0.123840310985223390E+01    0.202331188254260326E+03
    0.216018572779849848E+03    0.218995751306525989E+03    0.330312463412512081E+01    0.133075686972997254E+01    0.202485448165693299E+03
    0.216834788005773135E+03    0.221467260670604787E+03    0.338095732604059052E+01    0.124460106710899687E+01    0.203142245404247120E+03
    0.217012179351964846E+03    0.220882602160391940E+03    0.325941314272196836E+01    0.144696222282139431E+01    0.203152428545935607E+03
    0.217415905058312745E+03    0.221772235887253743E+03    0.230795776474264169E+01    0.133886518368911833E+01    0.203156518309248781E+03
    0.215105647667485499E+03    0.221102011474976194E+03    0.268115113045795450E+01    0.123395149716763797E+01    0.203214531185942121E+03
    0.217431226993619333E+03    0.221078112614393802E+03    0.327238680185148034E+01    0.130130097467656736E+01    0.203222138221257296E+03
    0.216856339025094371E+03    0.218936615312546252E+03    0.277854884919420408E+01    0.131046524377464024E+01    0.203333942972774935E+03
    0.215509670003140400E+03    0.221283295018594828E+03    0.294413556481605054E+01    0.122395316244590102E+01    0.203390045971126881E+03
    0.214980483089024375E+03    0.221541632322999988E+03    0.311114095058118245E+01    0.127174123681642026E+01    0.203713298316636269E+03
    0.217493677624473776E+03    0.219285906501197900E+03    0.235181784742620881E+01    0.136285354512820867E+01    0.203733437330768993E+03
    0.215218188128976465E+03    0.219089372057355149E+03    0.247638602196698621E+01    0.127625916448695964E+01    0.203827476759468652E+03
