    0.218289458233655267E+03    0.226135748411014760E+03   -0.446859338643546877E+00   -0.393065683405530478E+03
    0.219371326793179207E+03    0.229332701851275999E+03   -0.449614355551055667E-01   -0.392988983424584546E+03
    0.220690133376065347E+03    0.226119604103248435E+03   -0.461559476098871713E-01   -0.392927380825406203E+03
    0.221626107822674186E+03    0.226654301071137894E+03   -0.429983992596044473E+00   -0.392531706211902133E+03
    0.221847356628451479E+03    0.229365461081334018E+03   -0.429095748198916382E+00   -0.392504346889635542E+03
    0.218112502181623398E+03    0.227560647676111756E+03   -0.428352630496842579E+00   -0.392481516533914487E+03
    0.221027437652291383E+03    0.226724496104993250E+03   -0.423762030037236670E+00   -0.392341680619870658E+03
    0.220285002758191155E+03    0.229354730604345349E+03   -0.421228452791637231E+00   -0.392265397166738467E+03
    0.218005364732422947E+03    0.229463385973298671E+03   -0.604448941283513008E-01   -0.392233299057241197E+03
    0.218868170552927438E+03    0.229623773461585984E+03   -0.417038509053788253E+00   -0.392140656752863492E+03
    0.218514726121281456E+03    0.227563297810978014E+03   -0.415708807783921941E+00   -0.392101442212250163E+03
    0.220993853640013327E+03    0.228346845893667336E+03   -0.415409552580353392E+00   -0.392092641737228803E+03
    0.220350826952475217E+03    0.227193517116375688E+03   -0.638800976470008663E-01   -0.392077962947986521E+03
    0.218866450804277179E+03    0.227220656251372731E+03   -0.411144099256313567E+00   -0.391968207236113301E+03
    0.220697163766510073E+03    0.229899018050464775E+03   -0.405831209511604563E+00   -0.391815873798306711E+03
    0.218157610612912890E+03    0.229065689122142231E+03   -0.404627168762259792E+00   -0.391781766638912359E+03
    0.221382671080689022E+03    0.228589397360767549E+03   -0.402658990844422249E+00   -0.391726347961245551E+03
    0.220662989830972606E+03    0.227755205538338231E+03   -0.736934234284056799E-01   -0.391658054825413842E+03
    0.220111648317564317E+03    0.227690247232502458E+03   -0.400024997113565206E+00   -0.391652835837002556E+03
    0.222344952610042895E+03    0.228752653329069346E+03   -0.750443868424799376E-01   -0.391602966623287102E+03
    0.221043934536260167E+03    0.226978112403110856E+03   -0.397701531893499549E+00   -0.391588617471623422E+03
    0.218112848412261570E+03    0.226188720884443882E+03   -0.396797632233508502E+00   -0.391563794611441949E+03
    0.218466648392546745E+03    0.230019814946123063E+03   -0.395342784900429400E+00   -0.391524031082493423E+03
    0.222139335291703787E+03    0.229450150541584890E+03   -0.770329948970696066E-01   -0.391523056149315721E+03
    0.222193655803100427E+03    0.229181568587124730E+03   -0.797932969609993492E-01   -0.391414446379584319E+03
    0.218721991195760609E+03    0.227473131460053736E+03   -0.798297443502349324E-01   -0.391413030149264500E+03
    0.219872150180767619E+03    0.229197275460998213E+03   -0.802283700073314066E-01   -0.391397571102639859E+03
    0.220375708061261889E+03    0.228992435907782948E+03   -0.811225887556838998E-01   -0.391363094102071955E+03
    0.220140623312784555E+03    0.227405102996664738E+03   -0.815387467860597681E-01   -0.391347143836842122E+03
    0.217708892605072236E+03    0.229364171022505474E+03   -0.816633068531036344E-01   -0.391342381470682426E+03
    0.219354844011016581E+03    0.229697455903051548E+03   -0.387729504143706549E+00   -0.391319807460550635E+03
    0.221865155561150630E+03    0.226694903436735018E+03   -0.386810245800057295E+00   -0.391295592980690969E+03
    0.222070359790592335E+03    0.229727431829012318E+03   -0.385040388194952676E+00   -0.391249245777672172E+03
    0.221584724457915996E+03    0.226197796602778766E+03   -0.881483863244847399E-01   -0.391101819784769987E+03
    0.222390050747111360E+03    0.227936657343973053E+03   -0.378738904730100856E+00   -0.391087182352585330E+03
    0.222429931952875705E+03    0.226326282804209370E+03   -0.375813172148943941E+00   -0.391013527256039083E+03
    0.221175885692671528E+03    0.229996172426327405E+03   -0.375084914913168532E+00   -0.390995352137030864E+03
    0.222529863188710067E+03    0.226737021842030060E+03   -0.919308253323194435E-01   -0.390968122390248595E+03
    0.217978801169257054E+03    0.229278304763721195E+03   -0.373559113047284619E+00   -0.390957479161595415E+03
    0.218030360090879071E+03    0.227522710940038593E+03   -0.925634063719460443E-01   -0.390946232001522617E+03
    0.221611832342362874E+03    0.230379633494903288E+03   -0.371867822072601051E+00   -0.390915826751179111E+03
    0.221466960305292446E+03    0.228787468797228030E+03   -0.944150065731426125E-01   -0.390882924987835509E+03
    0.222461874109291045E+03    0.227652811586185805E+03   -0.947963500146213889E-01   -0.390870028275382538E+03
    0.220931444383524450E+03    0.228569183088611197E+03   -0.950105832438268294E-01   -0.390862804243369339E+03
    0.219108600123228030E+03    0.227735295103523129E+03   -0.953212078818976849E-01   -0.390852356855580410E+03
    0.221891544255712205E+03    0.228380953409036664E+03   -0.368443996811393504E+00   -0.390832571810781019E+03
    0.218644850988993056E+03    0.226471487908282711E+03   -0.959272203456436046E-01   -0.390832066426929316E+03
    0.218081686102378768E+03    0.227461068772925188E+03   -0.367344262001286559E+00   -0.390806135353223453E+03
    0.221646574499024211E+03    0.227068639432249029E+03   -0.366794883507928660E+00   -0.390792984795719690E+03
    0.222461767893947012E+03    0.227578196045951216E+03   -0.971076125902881060E-01   -0.390792892611916272E+03
    0.219599295960227522E+03    0.228890600379764919E+03   -0.366744638784734178E+00   -0.390791783943570636E+03
    0.217938887830300899E+03    0.226788504384971020E+03   -0.366701201446199221E+00   -0.390790746040262604E+03
    0.220378131025581780E+03    0.226839142106777047E+03   -0.983827019446810169E-01   -0.390751090819626484E+03
    0.219508541576179510E+03    0.228569549416094219E+03   -0.988254938989072684E-01   -0.390736699217211765E+03
    0.217624290929781097E+03    0.226450364814178982E+03   -0.996043948246843058E-01   -0.390711538875398560E+03
    0.218615205588865621E+03    0.229199767576600323E+03   -0.362886282315575848E+00   -0.390700507045499876E+03
    0.221366712947804189E+03    0.230795648698546074E+03   -0.100112435306196623E+00   -0.390695234563390443E+03
    0.221071295221905956E+03    0.228722989189134069E+03   -0.362086491841857594E+00   -0.390681819573924940E+03
    0.221133416041843532E+03    0.229568809837224364E+03   -0.100799262897588449E+00   -0.390673326008354593E+03
    0.219104999672387180E+03    0.228725402023267094E+03   -0.101015704362815484E+00   -0.390666453666307746E+03
    0.217681552319792786E+03    0.229210988061026171E+03   -0.361342847334067407E+00   -0.390664516289150470E+03
    0.222326391409295297E+03    0.230830669568091935E+03   -0.360124847295876016E+00   -0.390636326646831208E+03
    0.219574920146186344E+03    0.228551260649512045E+03   -0.359785019664286665E+00   -0.390628495172115095E+03
    0.220415015954543691E+03    0.229271312566210838E+03   -0.359452870560510895E+00   -0.390620854837602963E+03
    0.220173059847987957E+03    0.230370302822924430E+03   -0.359072960444459355E+00   -0.390612133085169432E+03
    0.219235369277367710E+03    0.230490025901291801E+03   -0.357936840298745729E+00   -0.390586160575058102E+03
    0.218362666923811020E+03    0.227825178339136954E+03   -0.103958841959864934E+00   -0.390574507915572099E+03
    0.217826916199364462E+03    0.226833140695699683E+03   -0.104436514604590691E+00   -0.390559848108818414E+03
    0.219164079067634674E+03    0.230169163743767456E+03   -0.356410715245259802E+00   -0.390551532431326962E+03
    0.219838577112489673E+03    0.230821321458823235E+03   -0.355977817424663279E+00   -0.390541764389586092E+03
    0.219356053635823031E+03    0.228082836216440029E+03   -0.355879507901408765E+00   -0.390539549468365408E+03
    0.218746464629699915E+03    0.226177522711212987E+03   -0.105578586374312167E+00   -0.390525094031373555E+03
    0.219533048241188197E+03    0.229930890022512472E+03   -0.355177950384837793E+00   -0.390523779543361741E+03
    0.220888124885478533E+03    0.230509763553490529E+03   -0.354940873040953342E+00   -0.390518464794526949E+03
    0.221535853813045748E+03    0.230610120077373182E+03   -0.354528504407009670E+00   -0.390509237741463721E+03
    0.217898524351326756E+03    0.229043186044579130E+03   -0.353882741416972735E+00   -0.390494832626182813E+03
    0.219663605878533673E+03    0.226387815207244273E+03   -0.106589882194549901E+00   -0.390494667159745404E+03
    0.221214764278685323E+03    0.228431569144126371E+03   -0.352921807822519362E+00   -0.390473497331561191E+03
    0.217656502463424118E+03    0.227926189751005495E+03   -0.352265527524935784E+00   -0.390458995348316307E+03
    0.221514409042225338E+03    0.230409367480127372E+03   -0.107896300685788482E+00   -0.390455842275499094E+03
    0.221731376527462970E+03    0.226031137398181158E+03   -0.107984513823040196E+00   -0.390453240209646538E+03
    0.220326034464834294E+03    0.228514984354348002E+03   -0.351966968710891948E+00   -0.390452416652511602E+03
    0.218748991289218992E+03    0.227710993161430565E+03   -0.350964579262796228E+00   -0.390430414591484009E+03
    0.220099214688010989E+03    0.229789569131924083E+03   -0.349570950205784214E+00   -0.390400044463986717E+03
    0.218849799512483230E+03    0.228004638980018257E+03   -0.349504569596991388E+00   -0.390398604280199379E+03
    0.219328081492938537E+03    0.228201798047605365E+03   -0.110062655622879646E+00   -0.390392651006717301E+03
    0.218731244758415585E+03    0.229109887265377836E+03   -0.348884846176210850E+00   -0.390385186961611907E+03
    0.221453125792852120E+03    0.226044198142038880E+03   -0.110959274769534488E+00   -0.390366929231995471E+03
    0.222297730212859676E+03    0.230485448257441163E+03   -0.110993838983715953E+00   -0.390365942715797473E+03
    0.221655749100251910E+03    0.227254109060229695E+03   -0.347943707736457775E+00   -0.390364908156824072E+03
    0.219722960041213071E+03    0.225957216701274149E+03   -0.111806734700879318E+00   -0.390342849178634538E+03
    0.218447968353552398E+03    0.230466976156253338E+03   -0.346293462508383776E+00   -0.390329634571938300E+03
    0.218929717465639953E+03    0.225980811889084578E+03   -0.345953738861356719E+00   -0.390322418189464202E+03
    0.220686631860082798E+03    0.226830056088386158E+03   -0.345297229907481906E+00   -0.390308516481199320E+03
    0.220196518685921745E+03    0.230847709234711999E+03   -0.345100714757580640E+00   -0.390304366477071483E+03
    0.222177239304016013E+03    0.230484439700121783E+03   -0.344965589997708655E+00   -0.390301515923713168E+03
    0.222495777324805033E+03    0.227890561923598995E+03   -0.344445434184915023E+00   -0.390290565779072494E+03
    0.218983906637037222E+03    0.229908084938488969E+03   -0.344358440575137870E+00   -0.390288737973000991E+03
    0.221219628482123682E+03    0.226145154554447004E+03   -0.343543547213291056E+00   -0.390271665945436041E+03
    0.220056742011991730E+03    0.229661920173235814E+03   -0.343045244954753414E+00   -0.390261270692547896E+03
    0.218484124880412764E+03    0.230645596101398070E+03   -0.114775138773143048E+00   -0.390260267853538608E+03
    0.221319486079161095E+03    0.230060258287820858E+03   -0.342973372916985042E+00   -0.390259774117469306E+03
    0.220941831407498910E+03    0.229576109716926652E+03   -0.114859747547588320E+00   -0.390257954073051508E+03
    0.217819819096447503E+03    0.227109567161826590E+03   -0.342698131082880941E+00   -0.390254049288776912E+03
    0.220129372814444736E+03    0.228686217218461735E+03   -0.341516690544718671E+00   -0.390229592946005141E+03
    0.222419041193868395E+03    0.229567353151662900E+03   -0.341247329738197713E+00   -0.390224043627033950E+03
    0.219408624170205684E+03    0.230027500648006196E+03   -0.116243414059305827E+00   -0.390220428510398847E+03
    0.219539358180771671E+03    0.226903965086680614E+03   -0.340728510656399308E+00   -0.390213382887390708E+03
    0.220625433801927812E+03    0.230794601481916033E+03   -0.340544111677583139E+00   -0.390209602689698841E+03
    0.219435611969387878E+03    0.227840282962070376E+03   -0.116754600396447472E+00   -0.390206713973517765E+03
    0.222011826336788971E+03    0.228187310432523986E+03   -0.340190205771096821E+00   -0.390202360599899635E+03
    0.218892954257908826E+03    0.228287792809920120E+03   -0.117112445916125019E+00   -0.390197161113176207E+03
    0.220562390738808233E+03    0.227500742169744655E+03   -0.117181459346729078E+00   -0.390195323281583001E+03
    0.220815354373215740E+03    0.228666088704333134E+03   -0.339657873381770337E+00   -0.390191499589970817E+03
    0.220612046125651432E+03    0.226547139182888003E+03   -0.117502849844957957E+00   -0.390186783849951723E+03
    0.218296905518351792E+03    0.229103992369475748E+03   -0.338484171128397016E+00   -0.390167690264199621E+03
    0.222177097956987978E+03    0.227275326288405921E+03   -0.338422002130924326E+00   -0.390166434406887163E+03
    0.221816053183006630E+03    0.229649133989207002E+03   -0.118629279275375588E+00   -0.390157103634933037E+03
    0.219360320021203080E+03    0.226865618833166877E+03   -0.119037229487816809E+00   -0.390146450064090232E+03
    0.221504418074277368E+03    0.227895551974765539E+03   -0.119147385381952020E+00   -0.390143582045113590E+03
    0.221337575629508933E+03    0.226129355860151321E+03   -0.336963938676190899E+00   -0.390137133394430919E+03
    0.218254625539615347E+03    0.227073312210056031E+03   -0.336746492847178835E+00   -0.390132788821827546E+03
    0.218979395193116659E+03    0.230933073768187370E+03   -0.336205727388603215E+00   -0.390122012735893009E+03
    0.219812183086698127E+03    0.226001001365696766E+03   -0.335898809613151883E+00   -0.390115914699511222E+03
    0.222120700548115479E+03    0.225996466459304457E+03   -0.120378141202808209E+00   -0.390111788823149084E+03
    0.222120700548115479E+03    0.225996466459304457E+03   -0.120378141202808209E+00   -0.390111788823149084E+03
    0.222392858753558528E+03    0.230597165659197429E+03   -0.335596974766480649E+00   -0.390109930425189930E+03
    0.217620255880998769E+03    0.226535470957780973E+03   -0.335436925393471697E+00   -0.390106762378154485E+03
    0.220400362092369505E+03    0.226571041063860633E+03   -0.120948683669482193E+00   -0.390097206205121267E+03
    0.218072898720699555E+03    0.228997698276190903E+03   -0.334802507240491209E+00   -0.390094239701228389E+03
    0.219095249504725416E+03    0.230268600354896108E+03   -0.334725148563253860E+00   -0.390092716571023402E+03
    0.222355509197127560E+03    0.230786034389039315E+03   -0.334570689816152012E+00   -0.390089677902283483E+03
    0.221472565311253589E+03    0.229577459716737962E+03   -0.334256146947401689E+00   -0.390083500203270432E+03
    0.221472565311253589E+03    0.229577459716737962E+03   -0.334256146947401689E+00   -0.390083500203270432E+03
    0.221291605371198585E+03    0.229448717753777345E+03   -0.121538119418888257E+00   -0.390082244044919207E+03
    0.217974285868135922E+03    0.225983292939199458E+03   -0.121703821003501744E+00   -0.390078056782659530E+03
    0.219603331511866173E+03    0.229766065164721738E+03   -0.121807871739006757E+00   -0.390075431663042991E+03
    0.218065925794100849E+03    0.229353843091903315E+03   -0.333791608296683862E+00   -0.390074401864638560E+03
    0.218399036600610714E+03    0.230394552763418545E+03   -0.333777144589995522E+00   -0.390074119067143158E+03
    0.219873756629820690E+03    0.226592799415625535E+03   -0.333703953452713975E+00   -0.390072688467818921E+03
    0.220095703482992377E+03    0.226967530138890140E+03   -0.333055322825821953E+00   -0.390060043119061220E+03
    0.220568185615746444E+03    0.230687924079326137E+03   -0.332721519104246077E+00   -0.390053558491277727E+03
    0.218677383527727727E+03    0.229556811533437667E+03   -0.332689329772959397E+00   -0.390052933994506589E+03
    0.218677383527727727E+03    0.229556811533437667E+03   -0.332689329772959397E+00   -0.390052933994506589E+03
    0.218158383265419360E+03    0.230734016894648221E+03   -0.122772685801586512E+00   -0.390051245411292314E+03
    0.217768233123555376E+03    0.227233666144675681E+03   -0.122915468291065366E+00   -0.390047689872179944E+03
    0.221733255923841313E+03    0.227383500895323323E+03   -0.332199865488876256E+00   -0.390043455996856721E+03
    0.222292482405821062E+03    0.229442802629041495E+03   -0.332180103396292559E+00   -0.390043074031990329E+03
    0.220676595682016227E+03    0.230189214474607553E+03   -0.123323941945631788E+00   -0.390037551940595904E+03
    0.218403940532898190E+03    0.229678319551903087E+03   -0.331158238689062578E+00   -0.390023398375110446E+03
    0.219163833672098662E+03    0.229421605428249961E+03   -0.124639770063192046E+00   -0.390005234073280121E+03
    0.218814588404806045E+03    0.227872868675784929E+03   -0.330130169515198801E+00   -0.390003752343285214E+03
    0.218927119006605153E+03    0.227504247803381730E+03   -0.329769897527890876E+00   -0.389996903165522326E+03
    0.221344994608263136E+03    0.229547545531319173E+03   -0.329582774243108112E+00   -0.389993353022454585E+03
    0.218353540913147953E+03    0.227497165975341716E+03   -0.125141377794762754E+00   -0.389993050310300646E+03
    0.221222134822456212E+03    0.227718986130307002E+03   -0.329410561263681068E+00   -0.389990090164238950E+03
    0.219365182684726619E+03    0.226760102064024835E+03   -0.125464683370536179E+00   -0.389985237135008788E+03
    0.219365182684726619E+03    0.226760102064024835E+03   -0.125464683370536179E+00   -0.389985237135008788E+03
    0.219784329697136684E+03    0.226575278878865106E+03   -0.125703376514792353E+00   -0.389979488707925043E+03
    0.218724111336274859E+03    0.228439578687610066E+03   -0.328041295162438296E+00   -0.389964297676987030E+03
    0.220565590510058883E+03    0.229599274987367721E+03   -0.327637358464230921E+00   -0.389956740032038965E+03
    0.218731468972677305E+03    0.226891402386285847E+03   -0.126666291740954229E+00   -0.389956470744319347E+03
    0.219030441387860265E+03    0.228064454804747612E+03   -0.327460663621493175E+00   -0.389953441427456823E+03
    0.219046535878480057E+03    0.228792722447314929E+03   -0.327396227915812688E+00   -0.389952239632103101E+03
    0.222202080116631890E+03    0.228773807960925240E+03   -0.327244157408680181E+00   -0.389949405715420767E+03
    0.222277701270173793E+03    0.227148337398911451E+03   -0.127195160924179262E+00   -0.389943945351221601E+03
    0.218635778312374043E+03    0.226964635637478835E+03   -0.326946957715388287E+00   -0.389943876823106734E+03
    0.217595273961257220E+03    0.226310030398378643E+03   -0.326876341388565805E+00   -0.389942564992931693E+03
    0.217595273961257220E+03    0.226310030398378643E+03   -0.326876341388565805E+00   -0.389942564992931693E+03
    0.222382858481659724E+03    0.228569591641283751E+03   -0.326579895780303886E+00   -0.389937065785335733E+03
    0.218979860997122245E+03    0.226890349474060457E+03   -0.325554396450763228E+00   -0.389918139917384394E+03
    0.221665881702978652E+03    0.229892535871679684E+03   -0.324273449177643336E+00   -0.389894713152868235E+03
    0.219102870081349863E+03    0.229104788798179811E+03   -0.129657270997327601E+00   -0.389886720744437071E+03
    0.218908413361642630E+03    0.229708518919459465E+03   -0.129736467058666705E+00   -0.389884909645736457E+03
    0.219107356528121869E+03    0.229207824516637857E+03   -0.129914707650266692E+00   -0.389880840265968118E+03
    0.219107356528121869E+03    0.229207824516637857E+03   -0.129914707650266692E+00   -0.389880840265968118E+03
    0.218859651299797633E+03    0.230465146137859278E+03   -0.323343317986457990E+00   -0.389877851520640434E+03
    0.218072260296729866E+03    0.228182554847196741E+03   -0.130070807462761451E+00   -0.389877284021753269E+03
    0.221229980201015962E+03    0.226921357721677367E+03   -0.130095143082229470E+00   -0.389876730253846858E+03
    0.219331843269528662E+03    0.229205725404615720E+03   -0.130516145953868623E+00   -0.389867177571827142E+03
    0.220845356022018308E+03    0.229219773939988073E+03   -0.322693133710708402E+00   -0.389866139630395082E+03
    0.220845356022018308E+03    0.229219773939988073E+03   -0.322693133710708402E+00   -0.389866139630395082E+03
    0.221348248796021409E+03    0.226979514931241027E+03   -0.322658825172014829E+00   -0.389865523337307479E+03
    0.220730179976556116E+03    0.228866476369104561E+03   -0.130826134014645490E+00   -0.389860176967542031E+03
    0.220730179976556116E+03    0.228866476369104561E+03   -0.130826134014645490E+00   -0.389860176967542031E+03
    0.221208701980028707E+03    0.226460835980006664E+03   -0.322264149591092952E+00   -0.389858446045002154E+03
    0.221208701980028707E+03    0.226460835980006664E+03   -0.322264149591092952E+00   -0.389858446045002154E+03
    0.218971843549405548E+03    0.229203185518510310E+03   -0.131050950556615753E+00   -0.389855117383881975E+03
    0.217686180866301100E+03    0.226595184875329437E+03   -0.321788685701368316E+00   -0.389849950315012052E+03
    0.219449984771270778E+03    0.226287636049723631E+03   -0.321593506886957314E+00   -0.389846472385916570E+03
    0.217934277002987045E+03    0.227753789195919467E+03   -0.131458094882249021E+00   -0.389845991963675374E+03
    0.220770726171171674E+03    0.229929224719564132E+03   -0.131523381237136583E+00   -0.389844533179530231E+03
    0.219255260420643623E+03    0.226264309476021197E+03   -0.132023301912256308E+00   -0.389833403877590911E+03
    0.222545349685728013E+03    0.227255226897145207E+03   -0.320676009425160835E+00   -0.389830198214442930E+03
    0.217772732007781400E+03    0.229902083532945255E+03   -0.320567676090396603E+00   -0.389828284809916113E+03
    0.217865671643199306E+03    0.229011355783039164E+03   -0.320564910736770514E+00   -0.389828235990301437E+03
    0.217865671643199306E+03    0.229011355783039164E+03   -0.320564910736770514E+00   -0.389828235990301437E+03
    0.220530994199831724E+03    0.226362817657611856E+03   -0.132341813282568665E+00   -0.389826351033854394E+03
    0.220530994199831724E+03    0.226362817657611856E+03   -0.132341813282568665E+00   -0.389826351033854394E+03
    0.221488368964790197E+03    0.227934152204276188E+03   -0.132685859987554444E+00   -0.389818765853245338E+03
    0.220343859202418855E+03    0.226946533046343461E+03   -0.319889662897273830E+00   -0.389816348862845814E+03
    0.220343859202418855E+03    0.226946533046343461E+03   -0.319889662897273830E+00   -0.389816348862845814E+03
    0.220382813810311916E+03    0.226627124398968022E+03   -0.133450615603440959E+00   -0.389802028230956125E+03
    0.221789211007422580E+03    0.226253633819500436E+03   -0.133490018776863728E+00   -0.389801170430299123E+03
    0.220759644445529005E+03    0.229412767064015014E+03   -0.318904022615289939E+00   -0.389799118351274217E+03
    0.218038493480416747E+03    0.229003181074974322E+03   -0.318211350501546697E+00   -0.389787095404323168E+03
    0.219406124195567372E+03    0.228100413734268614E+03   -0.317925404146552459E+00   -0.389782152894031128E+03
    0.219348735925842647E+03    0.230629709343312499E+03   -0.317187487759940545E+00   -0.389769454361063595E+03
    0.219348735925842647E+03    0.230629709343312499E+03   -0.317187487759940545E+00   -0.389769454361063595E+03
    0.220237351319872090E+03    0.228406349484470695E+03   -0.317126254744829694E+00   -0.389768404267103165E+03
    0.221973978637106143E+03    0.228055518739545676E+03   -0.135077335887442196E+00   -0.389766987496048500E+03
    0.221939076370037327E+03    0.228526880920632465E+03   -0.316770696676746510E+00   -0.389762317796563138E+03
    0.221939076370037327E+03    0.228526880920632465E+03   -0.316770696676746510E+00   -0.389762317796563138E+03
    0.219768613714167543E+03    0.229708737408441863E+03   -0.316727617427805086E+00   -0.389761581643513637E+03
    0.219768613714167543E+03    0.229708737408441863E+03   -0.316727617427805086E+00   -0.389761581643513637E+03
    0.222182656282581348E+03    0.230099953676199874E+03   -0.135414146647764966E+00   -0.389759827587999894E+03
    0.222518326872232507E+03    0.226221531420188740E+03   -0.135818671915342470E+00   -0.389751271274614851E+03
    0.221665985042582776E+03    0.228045744471764067E+03   -0.315955695163457229E+00   -0.389748437761102196E+03
    0.221648279163201806E+03    0.228256695981604793E+03   -0.315697840943290231E+00   -0.389744067016192560E+03
    0.219011604815081427E+03    0.226207964862145275E+03   -0.315173724746593109E+00   -0.389735213723013658E+03
    0.222292767165419377E+03    0.229511135670693818E+03   -0.136825880487215557E+00   -0.389730171086398286E+03
    0.222292767165419377E+03    0.229511135670693818E+03   -0.136825880487215557E+00   -0.389730171086398286E+03
    0.221293181911324439E+03    0.228443742603206005E+03   -0.314646481571362990E+00   -0.389726349214844504E+03
    0.219362912153901505E+03    0.227110889325767573E+03   -0.137132442098572227E+00   -0.389723806475701167E+03
    0.217828817058505621E+03    0.227457441473752482E+03   -0.137278024597977222E+00   -0.389720793395062572E+03
    0.217828817058505621E+03    0.227457441473752482E+03   -0.137278024597977222E+00   -0.389720793395062572E+03
    0.220598542280688292E+03    0.227818680522312661E+03   -0.313953372935855235E+00   -0.389714759642448712E+03
    0.219036079206963024E+03    0.228407752226146812E+03   -0.138512965405520383E+00   -0.389695477093978070E+03
    0.218210241146968542E+03    0.227178996803842750E+03   -0.138565786694016424E+00   -0.389694403932891589E+03
    0.218210241146968542E+03    0.227178996803842750E+03   -0.138565786694016424E+00   -0.389694403932891589E+03
    0.220979137186676070E+03    0.226488781458026210E+03   -0.138648175604773272E+00   -0.389692731633540404E+03
    0.221240906216243701E+03    0.227168895814120219E+03   -0.138813148327044722E+00   -0.389689388872239647E+03
    0.220473841652089646E+03    0.229900435561091797E+03   -0.311883040701150804E+00   -0.389680573394310727E+03
    0.221111271789848388E+03    0.230396950512477815E+03   -0.311817951799559623E+00   -0.389679509151020000E+03
    0.217828072444713314E+03    0.228203124944140569E+03   -0.311804741050084822E+00   -0.389679293225798119E+03
    0.217828072444713314E+03    0.228203124944140569E+03   -0.311804741050084822E+00   -0.389679293225798119E+03
    0.220828902808642397E+03    0.226919167399179571E+03   -0.139348230481923352E+00   -0.389678599895376067E+03
    0.221986477539585337E+03    0.228088641948117726E+03   -0.311663134672517828E+00   -0.389676980383861405E+03
    0.218205630320099857E+03    0.228548427412722248E+03   -0.311497567118014906E+00   -0.389674280053637233E+03
    0.222208533470971361E+03    0.228892198555544184E+03   -0.139601758269617626E+00   -0.389673516286043537E+03
    0.219642592561430860E+03    0.225961712951032695E+03   -0.311180441640616756E+00   -0.389669119531978481E+03
