    0.212557221245899683E+03    0.216494040430570351E+03    0.964838970355070380E+00   -0.502144157355293999E+02
    0.211490476198287467E+03    0.217417721060763910E+03    0.696921904823675220E+00   -0.500209779215266508E+02
    0.211654217961552860E+03    0.219077312873832199E+03    0.962039720525628361E+00   -0.499062326336153319E+02
    0.213655740875549640E+03    0.220607588394306333E+03    0.701846187817155354E+00   -0.496024625921513973E+02
    0.214177757190367970E+03    0.217542324113849219E+03    0.702955151225807207E+00   -0.495099185069442456E+02
    0.218996428481399818E+03    0.221808159539464071E+03    0.954124515547427166E+00   -0.490785814763567600E+02
    0.216198261324407497E+03    0.221867339594499441E+03    0.946642314883299640E+00   -0.483546604672474416E+02
    0.213214532571892960E+03    0.223450080684473676E+03    0.720849606487774963E+00   -0.481051385447949826E+02
    0.212235237034296375E+03    0.216751501043914772E+03    0.726753800313105103E+00   -0.476790033055019080E+02
    0.212822690897800555E+03    0.215658955810234005E+03    0.937448479290786452E+00   -0.475411453156199286E+02
    0.215273772278590599E+03    0.218149928426211659E+03    0.936929086013426726E+00   -0.474976479010960588E+02
    0.213150535824973815E+03    0.222923780698480954E+03    0.935143149973418630E+00   -0.473500686669012509E+02
    0.219469121555689071E+03    0.222832084725563959E+03    0.929868610674660090E+00   -0.469320558170761331E+02
    0.215740542978687898E+03    0.220333622934885511E+03    0.929685207794855195E+00   -0.469179973287309338E+02
    0.212501820585510245E+03    0.217596939065801251E+03    0.738589033736120726E+00   -0.468823558291626341E+02
    0.212572497609844220E+03    0.219673983424675129E+03    0.927986643687908952E+00   -0.467893074286920410E+02
    0.218105102188761663E+03    0.218480094425421754E+03    0.927902197882711555E+00   -0.467829805281832876E+02
    0.220361954817452130E+03    0.214769428955157991E+03    0.926099030792603806E+00   -0.466494831902923863E+02
    0.215791125167226426E+03    0.213968619250805716E+03    0.924973156593271284E+00   -0.465676756407632411E+02
    0.217898904424571583E+03    0.214293873201608761E+03    0.923624944700792483E+00   -0.464712706959240620E+02
    0.220077162426432949E+03    0.217870930056222448E+03    0.922368256248776497E+00   -0.463829338616550331E+02
    0.218651781826091394E+03    0.217325869340397929E+03    0.921549584903472052E+00   -0.463261749932737246E+02
    0.218739890982578288E+03    0.217743587306417794E+03    0.749334594249044805E+00   -0.462272401484113686E+02
    0.219939056580422857E+03    0.221314756032237710E+03    0.919669476730144986E+00   -0.461981716303513679E+02
    0.215423647796332773E+03    0.215087130254239696E+03    0.749923418799845365E+00   -0.461932552404702790E+02
    0.214909505720659411E+03    0.220365572491224668E+03    0.749996170593564493E+00   -0.461890701967288066E+02
    0.217548883281268900E+03    0.214450960320536637E+03    0.919360713839097343E+00   -0.461774616589692073E+02
    0.220712813400891719E+03    0.214427824997516382E+03    0.917770379868517949E+00   -0.460721787838705836E+02
    0.217773650857034880E+03    0.214307076178828282E+03    0.752819726403150646E+00   -0.460290205476670735E+02
    0.216765590545375687E+03    0.215182636594142650E+03    0.753286621237041487E+00   -0.460030027443245615E+02
    0.214900331467193524E+03    0.222195340132040400E+03    0.916185929526538878E+00   -0.459695884121062193E+02
    0.220920539914878788E+03    0.222838548991185064E+03    0.915223537587389835E+00   -0.459083930566362710E+02
    0.218213211621029700E+03    0.217076729620007654E+03    0.914833099807375483E+00   -0.458838066237839826E+02
    0.220440786310269203E+03    0.215533240032586974E+03    0.914489605616134682E+00   -0.458622907733158911E+02
    0.212470338660971635E+03    0.222215210194226302E+03    0.914188427710462825E+00   -0.458435136191666857E+02
    0.218764608466442724E+03    0.214889928780931371E+03    0.757729300092899294E+00   -0.457618307023857938E+02
    0.214996264094530261E+03    0.217795036032862470E+03    0.757743187474962276E+00   -0.457610950521230109E+02
    0.218514751809230006E+03    0.214121644804202617E+03    0.757944236962678097E+00   -0.457504577255896834E+02
    0.217981573425372972E+03    0.223462126051372934E+03    0.758343534919057483E+00   -0.457294022090732994E+02
    0.215137464906722556E+03    0.217605033192199272E+03    0.911933093531099637E+00   -0.457055117651218268E+02
    0.220037574457897136E+03    0.220648647362065844E+03    0.758883512802769111E+00   -0.457010786894580292E+02
    0.218268577118071335E+03    0.217888548923300931E+03    0.759520816861344983E+00   -0.456678726654048432E+02
    0.220230731450160874E+03    0.216982334052509714E+03    0.759530153170501876E+00   -0.456673880000107602E+02
    0.213222853787064508E+03    0.214777134833681657E+03    0.911149970161111433E+00   -0.456586663442615190E+02
    0.211371516009991439E+03    0.221146791598233847E+03    0.910114486827335867E+00   -0.455975711811692292E+02
