    0.216989815972505369E+03    0.218556218888750067E+03    0.404300987677203594E+01    0.134643743133720051E+01    0.186410437824150449E+03
    0.217094097065819426E+03    0.218781494475035402E+03    0.395401732156893537E+01    0.138375800595787357E+01    0.188010332994087349E+03
    0.216999005219284328E+03    0.218731651944090657E+03    0.395150990098975496E+01    0.135682130344885632E+01    0.188231724766176001E+03
    0.217185829808182461E+03    0.218641510716628744E+03    0.402251519283604964E+01    0.138980483031923452E+01    0.188366747109564699E+03
    0.217024551193139871E+03    0.218516190817308825E+03    0.383605649855584030E+01    0.136060194356053277E+01    0.188401362068521109E+03
    0.217196319293050095E+03    0.218766698575037310E+03    0.397122500076211127E+01    0.141281826237309183E+01    0.188483436052421865E+03
    0.217126200102180832E+03    0.218540820992954451E+03    0.388369261855960346E+01    0.135327031078191062E+01    0.188595985596591333E+03
    0.217131020333413460E+03    0.218603164476948649E+03    0.384314857631394879E+01    0.132988887920723453E+01    0.188605569574192657E+03
    0.217183127615751147E+03    0.218756864909039791E+03    0.399341724452949354E+01    0.139486330865369723E+01    0.188648187542984431E+03
    0.216958780123644146E+03    0.218478081162608873E+03    0.392381641387070790E+01    0.138660373269569170E+01    0.188715940651109776E+03
    0.216893809865070295E+03    0.218604425551436066E+03    0.394348997118278666E+01    0.141902683850800759E+01    0.188907811659460720E+03
    0.216901268703082792E+03    0.218524276489419094E+03    0.395239767536365338E+01    0.138099761116028219E+01    0.188931232754417238E+03
    0.216947282719657181E+03    0.218611343396572465E+03    0.392200083830095103E+01    0.150926036131837460E+01    0.188985909834036590E+03
    0.216902833491421205E+03    0.218524719659414643E+03    0.387886806012274343E+01    0.142036034283545209E+01    0.189132356510926172E+03
    0.217002218581880584E+03    0.218599207690672387E+03    0.389255348415839864E+01    0.153390789864469479E+01    0.189219839958713862E+03
    0.216921138564330619E+03    0.218578887211724236E+03    0.392424641859468482E+01    0.132074886026559923E+01    0.189292234284639534E+03
    0.217202333160076535E+03    0.218664839478949858E+03    0.399433676444189301E+01    0.135923086504630586E+01    0.189306416183796273E+03
    0.216979890078800935E+03    0.218555901163569359E+03    0.384951859114160877E+01    0.148456972744127746E+01    0.189497615130244441E+03
    0.217113535591338348E+03    0.218716828959313858E+03    0.385048331470320093E+01    0.134796724582263483E+01    0.189580164919295669E+03
    0.217137468051550798E+03    0.218735479420771583E+03    0.395678549594029594E+01    0.132078849090602368E+01    0.189604414015890967E+03
    0.216960783859322902E+03    0.218661414160542250E+03    0.384713700204635511E+01    0.140819436917140628E+01    0.189721514219465604E+03
    0.217063861204690426E+03    0.218683427014005787E+03    0.388689880737880067E+01    0.130215675952328258E+01    0.189741743119763100E+03
    0.217032103204565260E+03    0.218700344243744610E+03    0.386629375796184860E+01    0.148017615930259616E+01    0.189800969993324657E+03
    0.217180176126689219E+03    0.218753367010629404E+03    0.394369924557999285E+01    0.144566193594136383E+01    0.189853076110199510E+03
    0.217018384500623853E+03    0.218676038220459191E+03    0.401304255154595690E+01    0.144566564948766274E+01    0.189869574566875116E+03
    0.217105112709313886E+03    0.218662359292231542E+03    0.381801306227324799E+01    0.137986447917617738E+01    0.189984505870582865E+03
    0.217004400862556167E+03    0.218658458430788471E+03    0.382176207134059354E+01    0.140543527314403160E+01    0.190008790947261929E+03
    0.217206125901691991E+03    0.218629842547011236E+03    0.390869284641382952E+01    0.141099743782236153E+01    0.190037644406832641E+03
    0.216926017535493514E+03    0.218634909081958028E+03    0.387581685204957438E+01    0.141828195907974930E+01    0.190067633161256424E+03
    0.216960548467373911E+03    0.218554327907994519E+03    0.384245469623298419E+01    0.136177179347733901E+01    0.190115149821519481E+03
    0.217170336922862134E+03    0.218745777907569931E+03    0.392988269799708956E+01    0.145908369983409525E+01    0.190219325939486851E+03
    0.217089098807007446E+03    0.218608917578063853E+03    0.399108706198597929E+01    0.150420019989534115E+01    0.190227516855333192E+03
    0.217000207316306955E+03    0.218708638776994263E+03    0.390753928592893374E+01    0.144928371464859218E+01    0.190456053109701202E+03
