    0.216342807638988859E+03    0.222597206552959534E+03    0.251407285358677735E+01    0.130098324940176369E+01   -0.272028060987274444E+03
    0.216906309413806355E+03    0.224193366271479448E+03    0.340925565825113530E+01    0.109316273041781287E+01   -0.270754866255156912E+03
    0.218413340067582368E+03    0.224410151906329418E+03    0.307640066796482348E+01    0.110864503615527887E+01   -0.270526753731039264E+03
    0.217922320224475698E+03    0.223942201045204740E+03    0.402664266806258375E+01    0.118911136093994152E+01   -0.270434183975712813E+03
    0.218247412427235787E+03    0.224041695454501706E+03    0.388407962244101235E+01    0.123893274319322444E+01   -0.269767795487801720E+03
    0.216895942653805179E+03    0.223583300992053381E+03    0.368184294555815361E+01    0.136880871895563416E+01   -0.269578150660433494E+03
    0.218140427921281912E+03    0.223693166421227090E+03    0.250352284381854107E+01    0.123677834540606302E+01   -0.269573286802632879E+03
    0.217286387247777355E+03    0.223186535898924063E+03    0.387237270386363175E+01    0.119213654036814898E+01   -0.269500053947159131E+03
    0.217890679336973392E+03    0.223295290463874949E+03    0.287600859485380544E+01    0.123859539431835497E+01   -0.269420834668099360E+03
    0.216504860758691763E+03    0.223632448150736650E+03    0.385420433009399499E+01    0.115253397054737672E+01   -0.269145008348582792E+03
    0.217683557749034691E+03    0.223448028824752015E+03    0.350994081279523495E+01    0.112814309328744766E+01   -0.269066934546627010E+03
    0.217612331097523651E+03    0.224505156878323760E+03    0.253481201965362990E+01    0.117775540940131851E+01   -0.268805842320341242E+03
    0.217080757058231057E+03    0.222787963747504534E+03    0.331254050253768284E+01    0.124282275866089886E+01   -0.268646268761388058E+03
    0.217220426265294520E+03    0.223570396686295283E+03    0.380875857704377196E+01    0.134369026801475844E+01   -0.268478242838652079E+03
    0.217450144710007720E+03    0.224028707017149372E+03    0.238205046476939675E+01    0.123249487028782401E+01   -0.268360740101183580E+03
    0.218353421987476452E+03    0.224241851058385919E+03    0.320746817718425525E+01    0.113419669300463877E+01   -0.268347802848990057E+03
    0.217552773009818821E+03    0.223973915316305010E+03    0.358854920109555753E+01    0.109640130380200596E+01   -0.268308597884449341E+03
    0.217334328987945668E+03    0.224274457188308048E+03    0.244892564966538817E+01    0.123149233363972144E+01   -0.268306462765554102E+03
    0.217261861339888753E+03    0.224442167535045428E+03    0.266353188505312177E+01    0.118372144289823300E+01   -0.268304492147767576E+03
    0.216689113334345024E+03    0.224249836356790013E+03    0.359912943345392833E+01    0.125471394903941480E+01   -0.268278077998140134E+03
    0.216462272911673210E+03    0.223595477871046825E+03    0.274050188935977168E+01    0.117025722192350479E+01   -0.268231422591943442E+03
    0.216427701309361424E+03    0.223939560361169669E+03    0.317931526091065519E+01    0.116513019035684806E+01   -0.268202611889697039E+03
    0.216651078467727217E+03    0.223991432133092275E+03    0.262763391980854211E+01    0.122060186504894119E+01   -0.268133520287085389E+03
    0.216203691684735389E+03    0.223331658427877358E+03    0.274305202986812713E+01    0.126296839084086621E+01   -0.268127955982384947E+03
    0.217348557501697854E+03    0.223134312713842093E+03    0.340190114290194501E+01    0.115770354410770526E+01   -0.268107124943318240E+03
