    0.217082686693475921E+03    0.221975930788464183E+03    0.361574851197134972E+01    0.122596044753469346E+01   -0.610895242374583177E+03
    0.217142068945399075E+03    0.221737432572493645E+03    0.375514392387878937E+01    0.126048986062383772E+01   -0.609942263147153881E+03
    0.216492756960242389E+03    0.221923976702929679E+03    0.362469257933087974E+01    0.109562271506902320E+01   -0.609620099031282848E+03
    0.216546258201451849E+03    0.221901761484129963E+03    0.371908578536489776E+01    0.105490898115739462E+01   -0.609163474387987435E+03
    0.216535589087906601E+03    0.221788458802295452E+03    0.348319033720152182E+01    0.116033694173830781E+01   -0.609156739514584388E+03
    0.216862553292014866E+03    0.221674791280641472E+03    0.364505046699573843E+01    0.126090762932802036E+01   -0.608685519328037572E+03
    0.216919495346515646E+03    0.221877980308441039E+03    0.386226422554180893E+01    0.126316543871124143E+01   -0.608131734697444585E+03
    0.216571795044898778E+03    0.221778552030546365E+03    0.372189708476222325E+01    0.103005763647665116E+01   -0.608053518766677371E+03
    0.216816290154537938E+03    0.222025907363249246E+03    0.372235889974243594E+01    0.111024865932084271E+01   -0.607852828710502763E+03
    0.217135759375618363E+03    0.221659594254636914E+03    0.375669570347350223E+01    0.108011995496618418E+01   -0.607839413056246485E+03
    0.216471845836690420E+03    0.221769444455439213E+03    0.364373247237811437E+01    0.120425081746991403E+01   -0.607839017706098048E+03
    0.217063235140054388E+03    0.221980286495231724E+03    0.369273197987480639E+01    0.106572585168655465E+01   -0.607828518329756662E+03
    0.216793524330089070E+03    0.221590916852325734E+03    0.383218803481613390E+01    0.115090285173878382E+01   -0.607694320467278203E+03
    0.216986977273959553E+03    0.221928059856566705E+03    0.379392268109982256E+01    0.103605219556443462E+01   -0.607690518640997311E+03
    0.216671949835954734E+03    0.221573012509743251E+03    0.367628924041447114E+01    0.117425272576750039E+01   -0.607523117151301676E+03
    0.216564653540248457E+03    0.221834978283588782E+03    0.367921250697195967E+01    0.104854740851805062E+01   -0.607404098250015068E+03
    0.216529231793073450E+03    0.221755025006675311E+03    0.380598066035786919E+01    0.108555585518255882E+01   -0.607293727772040597E+03
    0.217112818263096301E+03    0.221979761540150093E+03    0.365904044008730622E+01    0.115296147717729713E+01   -0.607215402966756301E+03
    0.217104476762119589E+03    0.221739932389595197E+03    0.382096636635812725E+01    0.105478327240382885E+01   -0.607130133347808624E+03
    0.216533902861326965E+03    0.221826012037177890E+03    0.364697802100166202E+01    0.120938579951063119E+01   -0.606989708193852721E+03
    0.217117065548230528E+03    0.221923106083709570E+03    0.361679866651692183E+01    0.109502991425522378E+01   -0.606967899965190554E+03
    0.216528752204454236E+03    0.221709531670537956E+03    0.369876990476866574E+01    0.121748829013317472E+01   -0.606937398146633768E+03
