    0.212371199247187832E+03    0.216274710688778072E+03    0.517551910155344785E+01    0.752873354646315818E+01   -0.375760874182300034E+11   -0.599146350544150419E+01    1
    0.212794188973254421E+03    0.221283535752483516E+03    0.434207165164537123E+01    0.799884682893376997E+01   -0.330739751162849350E+11   -0.599396350544151169E+01    1
    0.218193838712519863E+03    0.216608838830181270E+03    0.449316714259517624E+01    0.793599558809997241E+01   -0.272079059309939270E+11   -0.599646350544151474E+01    1
    0.212441980358905056E+03    0.221086458358951717E+03    0.427480183799991043E+01    0.791546075164176877E+01   -0.256509234262862663E+11   -0.599896350544151957E+01    1
    0.212388858911341885E+03    0.222529710326381831E+03    0.368952860386040538E+01    0.799744116803493910E+01   -0.184650820906340179E+11   -0.600146350544151552E+01    1
    0.211307948347872951E+03    0.221384568009563594E+03    0.331266115784919002E+01    0.794293742839121286E+01   -0.136749379767731075E+11   -0.600396350544151858E+01    1
    0.212842292901820400E+03    0.219126835260578304E+03    0.514561841076732485E+01    0.714007036660783179E+01   -0.107416508418622894E+11   -0.600646350544151630E+01    1
    0.217932518240756252E+03    0.223426639828869014E+03    0.508165355598102320E+01    0.755064686935642015E+01   -0.104949909158074951E+11   -0.600896350544152469E+01    1
    0.216708043333834866E+03    0.224982084427066951E+03    0.337031643209374376E+01    0.789802874486534456E+01   -0.963061750497372055E+10   -0.601146350544151886E+01    1
    0.214630031105822781E+03    0.220571936164089351E+03    0.349180174865830484E+01    0.794139754211071214E+01   -0.894057544871520615E+10   -0.601396350544150859E+01    1
    0.219848604914492824E+03    0.221204970274158626E+03    0.436281027295057733E+01    0.767230200285895414E+01   -0.892593756047217369E+10   -0.601646350544151520E+01    1
    0.212086621043032864E+03    0.221346070561596065E+03    0.460744472404121197E+01    0.739409725396286532E+01   -0.887380408545243263E+10   -0.601896350544151559E+01    1
    0.219841077443904140E+03    0.220445154104419856E+03    0.321210819971027384E+01    0.784514806183063840E+01   -0.848979487154903507E+10   -0.602146350544152753E+01    1
    0.217893806812113979E+03    0.215585242304989009E+03    0.501041954158824154E+01    0.721572901456495686E+01   -0.808104388809083271E+10   -0.602396350544153325E+01    1
    0.213161676046199062E+03    0.224947733078189998E+03    0.385743012040986333E+01    0.767235552831790102E+01   -0.736592623056799698E+10   -0.602646350544152298E+01    1
    0.212296479460543850E+03    0.220390448961445003E+03    0.435806826676857639E+01    0.737887790731248572E+01   -0.615277296338142776E+10   -0.602896350544150561E+01    1
    0.212948789116687038E+03    0.222046049628444820E+03    0.319030589911801732E+01    0.766598352829730700E+01   -0.503590532868027115E+10   -0.603146350544150955E+01    1
    0.210952050802058437E+03    0.221035555396267085E+03    0.379212892589143413E+01    0.750515269965652188E+01   -0.499655320544883251E+10   -0.603396350544152682E+01    1
    0.214234559652156094E+03    0.221075067315288692E+03    0.271343153009627214E+01    0.768425464957631377E+01   -0.440904839543608570E+10   -0.603646350544153165E+01    1
    0.217819740292376736E+03    0.219491109643169551E+03    0.314656559266941871E+01    0.764269336590618664E+01   -0.389364793049667025E+10   -0.603896350544152227E+01    1
    0.215288950321025112E+03    0.220609725508876949E+03    0.347512839281025165E+01    0.758813033652331903E+01   -0.277139543516589212E+10   -0.604146350544151556E+01    1
    0.214024719712084988E+03    0.219420716557689815E+03    0.424646443614414260E+01    0.727874165524419681E+01   -0.268812259791552401E+10   -0.604396350544152039E+01    1
    0.213908751723117092E+03    0.224928499255367427E+03    0.250838301877763747E+01    0.733321163267535425E+01   -0.176693248937779951E+10   -0.604646350544152966E+01    1
    0.211432176348513821E+03    0.219898674283214717E+03    0.489626266640341790E+01    0.663967237946451228E+01   -0.166105675630069423E+10   -0.604896350544152206E+01    1
    0.213795284148997524E+03    0.221265637669750362E+03    0.395789379876977598E+01    0.721881372793755283E+01   -0.158720456009378815E+10   -0.605146350544152156E+01    1
    0.218520332691020229E+03    0.216863529477306514E+03    0.481080299058374905E+01    0.687652006490307421E+01   -0.152647568559459019E+10   -0.605396350544152995E+01    1
    0.219170609828776577E+03    0.224182681832500606E+03    0.339024207173134329E+01    0.713165534099262644E+01   -0.108787730476941037E+10   -0.605646350544151790E+01    1
    0.218295643445796230E+03    0.221975658331104427E+03    0.362498343051057947E+01    0.716059367450564643E+01   -0.107965061244834733E+10   -0.605896350544151829E+01    1
    0.218677767035311916E+03    0.216946543846317439E+03    0.506027087035008361E+01    0.664852631384309056E+01   -0.105653707698541820E+10   -0.606146350544153112E+01    1
    0.215914836642092922E+03    0.223586637172886043E+03    0.517277981937405684E+01    0.656561784833862561E+01   -0.586774540529058933E+09   -0.606396350544153950E+01    1
    0.217697710511035183E+03    0.215517753753849178E+03    0.366158706854474003E+01    0.682688220121201006E+01   -0.567938517610972166E+09   -0.606646350544153368E+01    1
    0.210352572914904812E+03    0.217755496893116145E+03    0.339288332471338805E+01    0.683302610043062764E+01   -0.549412667876548886E+09   -0.606896350544153407E+01    1
    0.217265444514102199E+03    0.219735997114368587E+03    0.259603701300566003E+01    0.694909564642480149E+01   -0.478322003738411307E+09   -0.607146350544153712E+01    1
    0.215486031290835598E+03    0.223657348547168880E+03    0.233190100122769417E+01    0.690082803448280302E+01   -0.462466558981332600E+09   -0.607396350544151886E+01    1
    0.217384923216647366E+03    0.221108440551944881E+03    0.328284635421046911E+01    0.693924449157259282E+01   -0.447046734796065867E+09   -0.607646350544150149E+01    1
    0.213954218146151760E+03    0.220054865870662837E+03    0.239142847243795531E+01    0.691094434622395148E+01   -0.445179332013994336E+09   -0.607896350544150277E+01    1
    0.216612420198268154E+03    0.215710457358547359E+03    0.465731426587797070E+01    0.636851240443456312E+01   -0.429509878924853384E+09   -0.608146350544151737E+01    1
    0.219685760852641323E+03    0.224443955812641292E+03    0.521922298185221223E+01    0.620384174171571701E+01   -0.393541167030542016E+09   -0.608396350544153197E+01    1
    0.211048991796321133E+03    0.223297741208263545E+03    0.404315955890944956E+01    0.649446357361911453E+01   -0.319771014502453566E+09   -0.608646350544153236E+01    1
    0.211929770228213528E+03    0.222008282337375789E+03    0.375260333925004108E+01    0.661472951559480116E+01   -0.318076408547556102E+09   -0.608896350544152032E+01    1
    0.217592063662356594E+03    0.222854711804577022E+03    0.318922704226853693E+01    0.675187574038545080E+01   -0.303191496453154206E+09   -0.609146350544151804E+01    1
    0.219534989711589077E+03    0.220138089451976924E+03    0.348921102803117611E+01    0.664437932597752834E+01   -0.232449940916375965E+09   -0.609396350544151844E+01    1
    0.213031713482684353E+03    0.222503289971538692E+03    0.301587820928294859E+01    0.664898169197844702E+01   -0.231311406521727473E+09   -0.609646350544151083E+01    1
    0.212881001946276882E+03    0.220817935261913448E+03    0.327635678563424992E+01    0.661169997461835202E+01   -0.224961607677444130E+09   -0.609896350544150234E+01    1
    0.215083243367022732E+03    0.218661591801830440E+03    0.366957475181264137E+01    0.661576873296698942E+01   -0.201530222260161102E+09   -0.610146350544149918E+01    1
    0.215293386098689297E+03    0.222285457644649654E+03    0.315259072783526095E+01    0.661815349803026720E+01   -0.181883965691595584E+09   -0.610396350544150579E+01    1
    0.213974486109561184E+03    0.216341300997921138E+03    0.300476573374991851E+01    0.652602547808917954E+01   -0.170577124081461459E+09   -0.610646350544152394E+01    1
    0.214929655310458401E+03    0.219201670084186702E+03    0.352922854625487936E+01    0.658792561269090271E+01   -0.160591571208880574E+09   -0.610896350544153233E+01    1
    0.219578598257846096E+03    0.220504742655941158E+03    0.236095531970886130E+01    0.653991245254605680E+01   -0.157780317120654881E+09   -0.611146350544151318E+01    1
    0.216186295267886379E+03    0.215412831101604610E+03    0.324251457116467279E+01    0.643399627437999655E+01   -0.148011813620159686E+09   -0.611396350544150202E+01    1
    0.212070084926432827E+03    0.223480422291942745E+03    0.453849591487180781E+01    0.603418332969152793E+01   -0.133331190369449705E+09   -0.611646350544151840E+01    1
    0.214800508138484219E+03    0.216990083251186519E+03    0.526072950823013930E+01    0.563592921106134170E+01   -0.131761141580876097E+09   -0.611896350544151613E+01    1
    0.215769878742045620E+03    0.224948836956211238E+03    0.383848691546042087E+01    0.635354915651853425E+01   -0.105569436351532668E+09   -0.612146350544151030E+01    1
    0.215358293768710354E+03    0.221012122426220088E+03    0.343962021766446657E+01    0.647274047197226743E+01   -0.100460317165346950E+09   -0.612396350544150803E+01    1
    0.213566460725611904E+03    0.223005736861416011E+03    0.522828577221887603E+01    0.568372415202740022E+01   -0.978124554293090999E+08   -0.612646350544151108E+01    1
    0.219440060374087551E+03    0.216751650366970210E+03    0.371252653925307952E+01    0.631427629208557839E+01   -0.977643050950809419E+08   -0.612896350544151858E+01    1
    0.219097508308238247E+03    0.218772488627620845E+03    0.253014478635022622E+01    0.637021533749770441E+01   -0.936451315264112800E+08   -0.613146350544150476E+01    1
    0.211590112563914516E+03    0.220093223843761592E+03    0.258933013744734541E+01    0.619990391487435133E+01   -0.622941007007917538E+08   -0.613396350544150160E+01    1
    0.211807480570620754E+03    0.217422315869518428E+03    0.259265652345346442E+01    0.618338348783723823E+01   -0.604625086284198761E+08   -0.613646350544149932E+01    1
    0.218426043507403591E+03    0.221360260043331294E+03    0.253731109565129342E+01    0.622773385965285087E+01   -0.599689070412643626E+08   -0.613896350544150327E+01    1
    0.214635049220866421E+03    0.223945351038166194E+03    0.265502862698234132E+01    0.619039285255361271E+01   -0.564760900822064802E+08   -0.614146350544151343E+01    1
    0.212054972168750027E+03    0.220571954641529231E+03    0.356181048736404016E+01    0.603997560781828824E+01   -0.516080721580451578E+08   -0.614396350544152714E+01    1
    0.212068073269671657E+03    0.215303280148693233E+03    0.386172233506524432E+01    0.593052345548727011E+01   -0.461748644547107071E+08   -0.614646350544152309E+01    1
