    0.217790219303912380E+03    0.218827224765010982E+03    0.798011868258220680E+01   -0.511417615770526886E+11   -0.599146350544150419E+01    1
    0.215132826086825588E+03    0.218574391994663387E+03    0.797504282213674998E+01   -0.503692372878499680E+11   -0.599396350544151169E+01    1
    0.219645597454852322E+03    0.223042346630283504E+03    0.791060475731229751E+01   -0.415154944921240234E+11   -0.599646350544151474E+01    1
    0.212477094051188686E+03    0.215983156356998592E+03    0.790025375702037813E+01   -0.402463078894399033E+11   -0.599896350544151957E+01    1
    0.216790336486644009E+03    0.221398455295749812E+03    0.789126230338573365E+01   -0.391750238660885696E+11   -0.600146350544151552E+01    1
    0.219587441798991421E+03    0.217324436698146968E+03    0.783867065782934702E+01   -0.334573157049992943E+11   -0.600396350544151858E+01    1
    0.219797942158526638E+03    0.219116188082882076E+03    0.777322796131387328E+01   -0.274935474947514458E+11   -0.600646350544151630E+01    1
    0.213038929817027309E+03    0.224788349662014156E+03    0.777130763254054280E+01   -0.273355448023949738E+11   -0.600896350544152469E+01    1
    0.217745629665202358E+03    0.215850869808384090E+03    0.772052597096519477E+01   -0.234729196451178436E+11   -0.601146350544151886E+01    1
    0.218281522509402492E+03    0.218382842931934505E+03    0.769896344569519187E+01   -0.220026388622849922E+11   -0.601396350544150859E+01    1
    0.212497291085070827E+03    0.222414297852703243E+03    0.769260709157798139E+01   -0.215870463585508118E+11   -0.601646350544151520E+01    1
    0.213604874727076748E+03    0.224069161806293636E+03    0.765875676787074333E+01   -0.195025798760180855E+11   -0.601896350544151559E+01    1
    0.212987805125064114E+03    0.224049838576503902E+03    0.761073125569691022E+01   -0.168858342174833775E+11   -0.602146350544152753E+01    1
    0.215115801212138393E+03    0.217746363673397212E+03    0.760548658418861834E+01   -0.166222287197016087E+11   -0.602396350544153325E+01    1
    0.214292261716670254E+03    0.218706006202884822E+03    0.754700796161656307E+01   -0.139476521201946392E+11   -0.602646350544152298E+01    1
    0.216388833638972500E+03    0.223506763372608333E+03    0.751355125589974193E+01   -0.126157350728346710E+11   -0.602896350544150561E+01    1
    0.218815354224986294E+03    0.218483071718403011E+03    0.750770627578263472E+01   -0.123964521003177757E+11   -0.603146350544150955E+01    1
    0.215963050839251736E+03    0.219201814923473506E+03    0.749884410671806378E+01   -0.120712335641270218E+11   -0.603396350544152682E+01    1
    0.215231816884822109E+03    0.222257126960941463E+03    0.748399696787452307E+01   -0.115453781213329506E+11   -0.603646350544153165E+01    1
    0.211119614955729702E+03    0.221551205311008601E+03    0.747529537518679632E+01   -0.112478972892921371E+11   -0.603896350544152227E+01    1
    0.215825604912585476E+03    0.217312777433582454E+03    0.742993378393136794E+01   -0.981686558952338982E+10   -0.604146350544151556E+01    1
    0.213969529983348110E+03    0.219456844721027522E+03    0.742295571102176233E+01   -0.961350406021814346E+10   -0.604396350544152039E+01    1
    0.217111894604510525E+03    0.223610826525875240E+03    0.734588481441701369E+01   -0.762906963293371964E+10   -0.604646350544152966E+01    1
    0.217027041432208279E+03    0.224943761620708614E+03    0.734155666345962743E+01   -0.753065658445705605E+10   -0.604896350544152206E+01    1
    0.216059978720492580E+03    0.222973196301647334E+03    0.732144014904981688E+01   -0.708964184391902351E+10   -0.605146350544152156E+01    1
    0.216251372215098598E+03    0.217410946879573970E+03    0.726009914962695113E+01   -0.589804401294603443E+10   -0.605396350544152995E+01    1
    0.212833188888377407E+03    0.219804075155445247E+03    0.715702558506532149E+01   -0.432934518589526081E+10   -0.605646350544151790E+01    1
    0.214835788723773220E+03    0.223647612724491267E+03    0.714117216759355955E+01   -0.412826957835501099E+10   -0.605896350544151829E+01    1
    0.213025869843310574E+03    0.218345245514103084E+03    0.713973439141935984E+01   -0.411050112933429050E+10   -0.606146350544153112E+01    1
    0.216310040470904568E+03    0.219285471830555110E+03    0.710813872473672781E+01   -0.373879632526958561E+10   -0.606396350544153950E+01    1
    0.211124404784983852E+03    0.219694165978618770E+03    0.708667254529282964E+01   -0.350562439399758434E+10   -0.606646350544153368E+01    1
    0.219153572437113979E+03    0.220853072200008540E+03    0.705099165088957669E+01   -0.314977860148193312E+10   -0.606896350544153407E+01    1
    0.213811966296977261E+03    0.224497659597583919E+03    0.697124365786883260E+01   -0.247961485705795097E+10   -0.607146350544153712E+01    1
    0.218826020476168850E+03    0.220832297001072078E+03    0.690984336870682370E+01   -0.206249199862506723E+10   -0.607396350544151886E+01    1
    0.218357825991458157E+03    0.221320075187870174E+03    0.684570010564088527E+01   -0.170148055854318357E+10   -0.607646350544150149E+01    1
    0.219814022299594143E+03    0.216364109907337337E+03    0.682676856254532005E+01   -0.160754566497206879E+10   -0.607896350544150277E+01    1
    0.213786837574786404E+03    0.220764627847858577E+03    0.681845070622482119E+01   -0.156793089899664521E+10   -0.608146350544151737E+01    1
    0.215082663413829067E+03    0.218788665328212886E+03    0.675722499240584185E+01   -0.130485811330309582E+10   -0.608396350544153197E+01    1
    0.212731470581835964E+03    0.221532410178371578E+03    0.671033998424189804E+01   -0.113365973786265397E+10   -0.608646350544153236E+01    1
    0.213515657302684048E+03    0.218191271219440608E+03    0.667926722011975471E+01   -0.103276633745207679E+10   -0.608896350544152032E+01    1
    0.213110546585864284E+03    0.215991948042102962E+03    0.665888390188380441E+01   -0.971510173342577577E+09   -0.609146350544151804E+01    1
    0.211982327219790676E+03    0.218630228433796077E+03    0.662544531247616675E+01   -0.878789308932973027E+09   -0.609396350544151844E+01    1
    0.210709690567797878E+03    0.224134056363292842E+03    0.652554786630164507E+01   -0.651242761592517972E+09   -0.609646350544151083E+01    1
    0.213799460646456936E+03    0.222976604495235591E+03    0.644695355278837923E+01   -0.514463736057772994E+09   -0.609896350544150234E+01    1
    0.213446894404238918E+03    0.221634096894451289E+03    0.642720348190521129E+01   -0.484870403510836244E+09   -0.610146350544149918E+01    1
    0.215008567687815884E+03    0.222420987281986385E+03    0.637317158976882681E+01   -0.412322245113432825E+09   -0.610396350544150579E+01    1
    0.218029732224292019E+03    0.223586780224033504E+03    0.634900608025675872E+01   -0.383491557896835268E+09   -0.610646350544152394E+01    1
    0.211228211042231777E+03    0.224880694542118221E+03    0.634871292543544463E+01   -0.383154463993848503E+09   -0.610896350544153233E+01    1
    0.219590754625148037E+03    0.218645997438617854E+03    0.629706991570533248E+01   -0.328169128624384642E+09   -0.611146350544151318E+01    1
    0.212104683038539150E+03    0.217056715283580928E+03    0.626153477524413660E+01   -0.294988999150474489E+09   -0.611396350544150202E+01    1
