    0.215887220291290305E+03    0.220480843841869842E+03    0.758009102666552081E+00   -0.706095280718163394E+03
    0.214840665392062959E+03    0.221823881530170610E+03    0.101509462963392849E+01   -0.705947898181003325E+03
    0.216121428096664317E+03    0.223202155588192255E+03    0.101081855457103309E+01   -0.705536996567390247E+03
    0.214659335207353450E+03    0.221688183902323118E+03    0.100664110081858205E+01   -0.705152657197674444E+03
    0.217282369462511980E+03    0.222337559639712055E+03    0.772056321086127539E+00   -0.705062588519299766E+03
    0.217195521983339376E+03    0.219807646729821812E+03    0.100459945577233345E+01   -0.704970897721203983E+03
    0.215783750885255785E+03    0.222480944354071710E+03    0.100117583501889484E+01   -0.704674977539277847E+03
    0.214047488773276939E+03    0.220720461261733504E+03    0.100047017618473877E+01   -0.704615356953431274E+03
    0.215382337006510085E+03    0.221477153430195727E+03    0.100023848594691689E+01   -0.704595883497713430E+03
    0.217028495569276572E+03    0.223071176341673493E+03    0.998399179875072207E+00   -0.704443072633548468E+03
    0.216729296219915597E+03    0.222622819765061905E+03    0.781387355648099025E+00   -0.704427307561279349E+03
    0.216668374503652046E+03    0.221568686954141640E+03    0.783102421172327645E+00   -0.704315059019608839E+03
    0.215980043796664404E+03    0.221054129574179200E+03    0.993519776738091664E+00   -0.704052917633716561E+03
    0.213920308123465503E+03    0.221980585569675242E+03    0.787837810788565740E+00   -0.704012537445584485E+03
    0.215438127201250722E+03    0.220829374644922979E+03    0.789142269006483765E+00   -0.703931126506750843E+03
    0.215638471227266763E+03    0.221901277530243419E+03    0.790420657869034926E+00   -0.703852155253399133E+03
    0.215974990179734533E+03    0.222055988115945581E+03    0.791083670593136112E+00   -0.703811516148290934E+03
    0.215125358880775053E+03    0.220033880253782399E+03    0.792436914510345147E+00   -0.703729245689448931E+03
    0.214201916372816640E+03    0.220880258182889747E+03    0.792619540049465776E+00   -0.703718212630446601E+03
    0.216039887858710841E+03    0.220403692836511937E+03    0.793314673394523773E+00   -0.703676369031941249E+03
    0.215002057733659001E+03    0.222920136088090004E+03    0.986915469838180570E+00   -0.703559603231153915E+03
    0.214540217667187449E+03    0.222796279382946040E+03    0.986053442060310203E+00   -0.703498126950589949E+03
    0.215770704388366312E+03    0.221472576996192970E+03    0.985890181718103165E+00   -0.703486559088557215E+03
    0.214104153735739175E+03    0.222773284362274353E+03    0.984202609240138138E+00   -0.703368384901232957E+03
    0.213631600923333593E+03    0.220978150836556551E+03    0.984198630007157682E+00   -0.703368109260782376E+03
    0.214605042821244439E+03    0.221905333034544498E+03    0.798586295601032781E+00   -0.703366922717199259E+03
    0.215330587548154227E+03    0.222946075863191737E+03    0.982620847594757763E+00   -0.703259928975972798E+03
    0.213855644332855377E+03    0.223263418271899951E+03    0.981985845761379039E+00   -0.703217015075206746E+03
    0.216768823574989568E+03    0.219963185349569699E+03    0.981314745406312028E+00   -0.703172050265475832E+03
    0.215667250326954132E+03    0.220740663908850536E+03    0.803229254447259677E+00   -0.703106036822775195E+03
