    0.216553614558297454E+03    0.221452998936740840E+03    0.374199647148153103E+01    0.112799380665079774E+01   -0.604784549048852909E+03
    0.216535915871080164E+03    0.221688841679845297E+03    0.373269058218389294E+01    0.105866566056132427E+01   -0.602778588346920628E+03
    0.216759910318880941E+03    0.221662619836789162E+03    0.352791114354301705E+01    0.128779681308853888E+01   -0.602663459522016865E+03
    0.216629655391437126E+03    0.221787290811241263E+03    0.342777717665503756E+01    0.108749468867150512E+01   -0.602648903101215978E+03
    0.217064755836506521E+03    0.221689159926824431E+03    0.349913515839415146E+01    0.106573289857355391E+01   -0.602468140656834066E+03
    0.216750330027890669E+03    0.221782161378577371E+03    0.352507250379969594E+01    0.126487205090099764E+01   -0.602382514436710039E+03
    0.216676242292995255E+03    0.221555797061027278E+03    0.380223210503832654E+01    0.108899273364038507E+01   -0.602158183292079457E+03
    0.216488637514917713E+03    0.221639757470441936E+03    0.348734983941706300E+01    0.120821484428698067E+01   -0.601626603633658078E+03
    0.216808294188689274E+03    0.221869562426568876E+03    0.376156921424906709E+01    0.112306175696019483E+01   -0.601485468751926533E+03
    0.217015689488657131E+03    0.221570423213117721E+03    0.378302172390701452E+01    0.115435150673402642E+01   -0.601426901792480862E+03
    0.216488641767198345E+03    0.221490699820804991E+03    0.363887593041282376E+01    0.113948673625778518E+01   -0.601421314384864104E+03
    0.216558013529210143E+03    0.221601456693461415E+03    0.341508383706090024E+01    0.111272956201941664E+01   -0.601337075663661267E+03
    0.217033237336231707E+03    0.221685761624743748E+03    0.367017542617517156E+01    0.103829353684281145E+01   -0.601274819822926361E+03
    0.216662930224445972E+03    0.221542578489238167E+03    0.359339505293567463E+01    0.126064061525073789E+01   -0.601132991099451147E+03
    0.216999786385281425E+03    0.221673061431971348E+03    0.345975964536472524E+01    0.118448542581609573E+01   -0.601044058808057684E+03
    0.216721215838517963E+03    0.221707026805607512E+03    0.341209689642446001E+01    0.108883631506421441E+01   -0.601020322637765730E+03
    0.216812632230564844E+03    0.221700125035305803E+03    0.346922121480170542E+01    0.124246929929299554E+01   -0.600956176576072949E+03
    0.216678507814535180E+03    0.221836407624603112E+03    0.363161753374369578E+01    0.122325376745380954E+01   -0.600921506255466966E+03
    0.216979948905200160E+03    0.221675292833191605E+03    0.383461680630530566E+01    0.117759175075272982E+01   -0.600888138987409775E+03
    0.216756166904613252E+03    0.221865331834108986E+03    0.367667056250572255E+01    0.108558052049415998E+01   -0.600825397298627763E+03
    0.216685485958638026E+03    0.221744476873383860E+03    0.353100072110390517E+01    0.104472327680378552E+01   -0.600718463650620947E+03
    0.216487379419970409E+03    0.221734009967398066E+03    0.352883768968498579E+01    0.115706918281258364E+01   -0.600678689101199325E+03
    0.216821399796769356E+03    0.221470748186768731E+03    0.369753699422165294E+01    0.116366051488174538E+01   -0.600637883048553704E+03
    0.216533894747238719E+03    0.221542259843854282E+03    0.348199567354656381E+01    0.118171258182441719E+01   -0.600620492890439436E+03
    0.216839276668487969E+03    0.221839483632687404E+03    0.362725401572801287E+01    0.105570801397157688E+01   -0.600610919968411281E+03
    0.216679484893946182E+03    0.221570408969765509E+03    0.365974569319477006E+01    0.103728147296847251E+01   -0.600514527773243572E+03
    0.216620707813943369E+03    0.221706245676090163E+03    0.370366137918625071E+01    0.125129385803651161E+01   -0.600404871139410488E+03
    0.216809626660459514E+03    0.221797692035437223E+03    0.361823687732629207E+01    0.126096326675622272E+01   -0.600275760619631683E+03
    0.217070669732731943E+03    0.221801036522934737E+03    0.372205110184244425E+01    0.109510298533227068E+01   -0.600265225809342041E+03
    0.216938922453661945E+03    0.221713965034176738E+03    0.383713817606589513E+01    0.114217988909952872E+01   -0.600164732831372589E+03
    0.216711233403205426E+03    0.221511040666308020E+03    0.353726044728252598E+01    0.107306278321064408E+01   -0.600149095646749856E+03
    0.216900162100542019E+03    0.221847309034344789E+03    0.350391460697830670E+01    0.112787494603248550E+01   -0.600141311209415107E+03
    0.217066332626011416E+03    0.221726675465496754E+03    0.374216701611233749E+01    0.121780289994830948E+01   -0.600133003016253610E+03
    0.216756126060049723E+03    0.221457038930949693E+03    0.362715813410078480E+01    0.112828797685072857E+01   -0.600085402450178890E+03
    0.216789799996658672E+03    0.221814746847951000E+03    0.351053055094295896E+01    0.121430957116729132E+01   -0.600084543665172873E+03
    0.216666535342362778E+03    0.221818782434049723E+03    0.372156968438748548E+01    0.117374703775120715E+01   -0.599973001111983081E+03
    0.216922063764408904E+03    0.221541387275284251E+03    0.360035041009599865E+01    0.107643811195943329E+01   -0.599846539174126633E+03
    0.216963189097628543E+03    0.221755791919157957E+03    0.347111009468053311E+01    0.112142380831357080E+01   -0.599845395941745323E+03
    0.216725205610898115E+03    0.221497604653695817E+03    0.369046044910190707E+01    0.109115783611187300E+01   -0.599777172122494676E+03
    0.216594593581425983E+03    0.221548623298842728E+03    0.345971885096478804E+01    0.114729435741843400E+01   -0.599750107294369627E+03
    0.216893416689600315E+03    0.221804551051196768E+03    0.356727571696774159E+01    0.123578891542472835E+01   -0.599691556093146460E+03
    0.216726590999613308E+03    0.221545859597375767E+03    0.346003981178342812E+01    0.118145495679915324E+01   -0.599669386020399202E+03
    0.216954888577545432E+03    0.221513710990615465E+03    0.362559526402146481E+01    0.113905485017916419E+01   -0.599651220076103641E+03
    0.216808818330103549E+03    0.221864113005471808E+03    0.357847215059979007E+01    0.119321007574972526E+01   -0.599644622105183203E+03
    0.216780864162887866E+03    0.221670435416384748E+03    0.344531111903738374E+01    0.120697100066483021E+01   -0.599618298416051971E+03
    0.216593207691694687E+03    0.221721472819967943E+03    0.359619498298790452E+01    0.106418709315998594E+01   -0.599604585508507171E+03
    0.217024425540987608E+03    0.221622008843600526E+03    0.355262771803588029E+01    0.109648363401702920E+01   -0.599598100184738314E+03
    0.217004650361655905E+03    0.221554819719994413E+03    0.367161217001321738E+01    0.118512433511311244E+01   -0.599568339698420687E+03
    0.216920053744803283E+03    0.221634079978598322E+03    0.361604574580524396E+01    0.104531886135116370E+01   -0.599536830878877026E+03
    0.216955927324620518E+03    0.221807345889440796E+03    0.363831625135553516E+01    0.123663952060397708E+01   -0.599487933594487572E+03
    0.216550911919749439E+03    0.221541190185813861E+03    0.368176928710525830E+01    0.111181641166436851E+01   -0.599468659180682039E+03
