    0.216601226277989326E+03    0.221669093552277587E+03    0.315566319494454728E+01    0.909839885499437173E-01   -0.846079460271451694E+03
    0.216583108103406545E+03    0.222173261865128410E+03    0.339269475680077814E+01    0.327137796508107925E-01   -0.845751371038685079E+03
    0.216518222659717594E+03    0.221735136066616207E+03    0.392285346741537300E+01   -0.202933339527191947E+00   -0.845698843533960712E+03
    0.217245238627401335E+03    0.222060692034930582E+03    0.370207522977369408E+01   -0.124300046676505183E+00   -0.845350412656684171E+03
    0.216838516588875365E+03    0.221867629268716115E+03    0.338997677433666667E+01   -0.140015798814768111E+00   -0.845149301002329821E+03
    0.217308809508067242E+03    0.222006107473661274E+03    0.396457580425430045E+01    0.114533251037283179E+00   -0.844988163704978660E+03
    0.217291309885642960E+03    0.222170917912361261E+03    0.375131056087004611E+01    0.747102284870733158E-01   -0.844737411079683056E+03
    0.216457482258101066E+03    0.222149599550648361E+03    0.357885907214246091E+01    0.370223309379049681E-01   -0.844681529695928930E+03
    0.216609812848209742E+03    0.221887129659722518E+03    0.377567559100811412E+01    0.202328392950067659E+00   -0.844651858416881964E+03
    0.217303655415372987E+03    0.221760355221946867E+03    0.349487496933863628E+01   -0.460800710591886542E-01   -0.844323557642025321E+03
    0.216983008983093640E+03    0.221390211849099330E+03    0.367587678322892497E+01   -0.886644544926928901E-01   -0.844290996062042950E+03
    0.217243237356504466E+03    0.222184289809917885E+03    0.375929350544892893E+01    0.603539417273246670E-01   -0.844242033198698437E+03
    0.216977846216676710E+03    0.222121912666085905E+03    0.401187405058605151E+01   -0.379591941806367572E-03   -0.844203416180595923E+03
    0.216311607182311150E+03    0.221586894508693575E+03    0.387527303907248033E+01    0.883954084794016381E-01   -0.843964919240211884E+03
    0.216216385816875800E+03    0.221446046650842504E+03    0.357939972362208891E+01    0.439389288573668324E-01   -0.843834177570016550E+03
    0.216671004095327049E+03    0.222152380967787792E+03    0.381497578820643390E+01    0.966914434089751751E-01   -0.843675571098541923E+03
    0.216638147444895054E+03    0.222079690518959893E+03    0.340883321770727088E+01    0.390569611618856172E-01   -0.843551946275387877E+03
    0.217387833300810655E+03    0.221718997637776141E+03    0.365422349401985436E+01   -0.544444009626587899E-02   -0.843444109733937239E+03
    0.217351681420770774E+03    0.222040535884359230E+03    0.380166050020274948E+01    0.198522982424913508E-01   -0.843305806712869412E+03
    0.216339857962137131E+03    0.221903445721276199E+03    0.345690303337962357E+01    0.799198018045883529E-01   -0.843302832292214589E+03
    0.216343712961028928E+03    0.221882526731180917E+03    0.375828110831653239E+01    0.115453268169420475E+00   -0.843141392389451767E+03
