    0.216721541641286478E+03    0.218907661999945134E+03    0.328045785685237457E+01    0.154096081251820038E+01    0.153123793036519572E+03
    0.216696502636747283E+03    0.218120371286908465E+03    0.324478034844405494E+01    0.143891724434341484E+01    0.154189493377044386E+03
    0.216882173031782543E+03    0.218345255961006927E+03    0.285807101461835078E+01    0.148220598337829212E+01    0.154844592018227473E+03
    0.216974408134676054E+03    0.218842011141011596E+03    0.298573583638060924E+01    0.156589099696698231E+01    0.155654763580005010E+03
    0.216860061100612484E+03    0.218825408131208633E+03    0.335984421435441671E+01    0.157908179692346717E+01    0.155890498850934136E+03
    0.217168128947134988E+03    0.218672893224320376E+03    0.290135302640850590E+01    0.151804851745082381E+01    0.156136761278483874E+03
    0.216600087692475341E+03    0.218393425267678253E+03    0.299556888442575087E+01    0.147668990544738499E+01    0.156146182022122332E+03
    0.216667547721110907E+03    0.218635549500529635E+03    0.306094379945192951E+01    0.140668583273255265E+01    0.156494083020102806E+03
    0.217090579309775563E+03    0.218569512422040447E+03    0.306610437407384806E+01    0.137416903785343436E+01    0.156683097966112257E+03
    0.217092289723449653E+03    0.218961543213088959E+03    0.340753284064100281E+01    0.154033144670225930E+01    0.156824273535098826E+03
    0.216820190484622259E+03    0.218873596158431610E+03    0.307225954896922238E+01    0.153002778475797552E+01    0.156999663707023217E+03
    0.217189669870469118E+03    0.218793089938800989E+03    0.293988351125273528E+01    0.144441026050352583E+01    0.157128227812744740E+03
    0.217405511414488075E+03    0.218888751269308528E+03    0.317833577081319962E+01    0.144166571661196929E+01    0.157189906082040523E+03
    0.217251671631325451E+03    0.219075031201633067E+03    0.329343540370764920E+01    0.144053691704779041E+01    0.157231330678421045E+03
    0.216794393956857306E+03    0.218348923810200574E+03    0.295745751575508731E+01    0.148712417532804775E+01    0.157296911554462298E+03
    0.216748747271584108E+03    0.218228286573520933E+03    0.321101560232926309E+01    0.142924825880653028E+01    0.157320225463544148E+03
    0.216859824123667352E+03    0.218707558479142733E+03    0.292514323221686601E+01    0.151322920764902147E+01    0.157321044760759662E+03
    0.216818976100755293E+03    0.218748819168934062E+03    0.328355974948238893E+01    0.158676130454004038E+01    0.157325553005554468E+03
    0.217171418735981064E+03    0.218608945081009864E+03    0.324627329244168550E+01    0.136928235757450523E+01    0.157349687984914368E+03
    0.216964037300618145E+03    0.218573240849628149E+03    0.333307796198393991E+01    0.135722484508825225E+01    0.157383796611557898E+03
    0.216925951172569711E+03    0.218660596667968889E+03    0.321706216513505172E+01    0.161515513218778839E+01    0.157462675543127517E+03
    0.216942528542115042E+03    0.218633912387569694E+03    0.310842167034848016E+01    0.160196795027230188E+01    0.157526843153092159E+03
    0.216643357307456171E+03    0.218407709982645031E+03    0.312642312344095119E+01    0.141546423401506072E+01    0.157555561371769045E+03
    0.217017218294986975E+03    0.218898962707655699E+03    0.342901390343376189E+01    0.153296502849833782E+01    0.157637793938503819E+03
    0.217025206231204209E+03    0.218750656599759992E+03    0.304408772349849244E+01    0.138902068221263431E+01    0.157666896371061227E+03
    0.216921440149821251E+03    0.218246351070079044E+03    0.309009313073562275E+01    0.145590241896377304E+01    0.157694082984921010E+03
    0.217163727220736490E+03    0.218565108170678457E+03    0.295223039241511920E+01    0.148312010768604718E+01    0.157748653528418515E+03
    0.216905136460509425E+03    0.218601867624237570E+03    0.305809815581531019E+01    0.138414833418046612E+01    0.157831772379954430E+03
    0.217373111558146945E+03    0.218692921915012874E+03    0.318126671864704136E+01    0.145186071775838332E+01    0.157890782101180719E+03
    0.216784198997422891E+03    0.218354162374444655E+03    0.328794558256340430E+01    0.139551451808239158E+01    0.158056873166653872E+03
    0.217248897184206697E+03    0.218914505992695325E+03    0.328432934250713959E+01    0.140174081714784382E+01    0.158068180781583038E+03
