    0.211932594136875110E+03    0.223923623668595724E+03    0.792210202589430246E+01   -0.139170959113574658E+13   -0.599146350544150419E+01    1
    0.220446298675220447E+03    0.217539542424127035E+03    0.791643079765162483E+01   -0.136824324068787939E+13   -0.599396350544151169E+01    1
    0.215868849115055042E+03    0.218454682933732443E+03    0.789432066576315528E+01   -0.128041259152372852E+13   -0.599646350544151474E+01    1
    0.211772481755893665E+03    0.226336060273095541E+03    0.788478242897864412E+01   -0.124429993015549316E+13   -0.599896350544151957E+01    1
    0.217508125857990223E+03    0.221566700446053915E+03    0.785059365967713596E+01   -0.112300849330653613E+13   -0.600146350544151552E+01    1
    0.218230991320293384E+03    0.225646990048333578E+03    0.779993387145446704E+01   -0.964664775547705322E+12   -0.600396350544151858E+01    1
    0.216668252305667835E+03    0.223312332736894064E+03    0.779816094356039358E+01   -0.959537133204044434E+12   -0.600646350544151630E+01    1
    0.214236678437869983E+03    0.218482105242654256E+03    0.777671946817447335E+01   -0.899785072699166260E+12   -0.600896350544152469E+01    1
    0.214879985408466297E+03    0.226416784035607748E+03    0.774858895735726705E+01   -0.826965841106947998E+12   -0.601146350544151886E+01    1
    0.216344400601070362E+03    0.220845012175485067E+03    0.774055025689189513E+01   -0.807255388819922363E+12   -0.601396350544150859E+01    1
    0.216802082018535572E+03    0.217843203055306844E+03    0.769326504298873992E+01   -0.700493527587566406E+12   -0.601646350544151520E+01    1
    0.219219022349994617E+03    0.224567147600099020E+03    0.765638023749345820E+01   -0.627111306728115234E+12   -0.601896350544151559E+01    1
    0.212665970878284412E+03    0.220169221269532613E+03    0.763622172618508799E+01   -0.590318226595381958E+12   -0.602146350544152753E+01    1
    0.214124119834583240E+03    0.223884594547196798E+03    0.754809905751050003E+01   -0.453175230435873291E+12   -0.602396350544153325E+01    1
    0.220014945225398975E+03    0.219969409214898519E+03    0.749098162853292138E+01   -0.381811870749120605E+12   -0.602646350544152298E+01    1
    0.218387817697208362E+03    0.223429368841096334E+03    0.745223660747205052E+01   -0.339914320456297668E+12   -0.602896350544150561E+01    1
    0.220058225350063282E+03    0.217349298703118734E+03    0.736099134586930326E+01   -0.258515538636612793E+12   -0.603146350544150955E+01    1
    0.219260270552318531E+03    0.224481957661553793E+03    0.731869058739709466E+01   -0.227706208909952881E+12   -0.603396350544152682E+01    1
    0.213080569462459522E+03    0.218211451279565267E+03    0.729094216600991629E+01   -0.209518866114271759E+12   -0.603646350544153165E+01    1
    0.220590537147205310E+03    0.220844687926217489E+03    0.727240424090476800E+01   -0.198184329230726898E+12   -0.603896350544152227E+01    1
    0.216922367767970997E+03    0.219881560909196310E+03    0.719661466144037121E+01   -0.157879193314129700E+12   -0.604146350544151556E+01    1
    0.220581833080928760E+03    0.219870842205926351E+03    0.718262722381439112E+01   -0.151391101516199493E+12   -0.604396350544152039E+01    1
    0.218978180842082935E+03    0.222787364828034811E+03    0.717616793612228143E+01   -0.148485434749439209E+12   -0.604646350544152966E+01    1
    0.217310266451518970E+03    0.226564876543923788E+03    0.716777843803365045E+01   -0.144795597880445953E+12   -0.604896350544152206E+01    1
    0.219097481922786670E+03    0.223328631627007894E+03    0.716672275128947867E+01   -0.144337514174235260E+12   -0.605146350544152156E+01    1
    0.219763196067493396E+03    0.218528253542825155E+03    0.716139490945266743E+01   -0.142048349979465424E+12   -0.605396350544152995E+01    1
    0.219273735837619739E+03    0.224301906930848531E+03    0.707596086575446215E+01   -0.109932692620271393E+12   -0.605646350544151790E+01    1
    0.212143127278964954E+03    0.217202187287255697E+03    0.702902233213156968E+01   -0.954929215945017700E+11   -0.605896350544151829E+01    1
    0.217622457103412586E+03    0.223816720950051717E+03    0.697492785638164570E+01   -0.811883925141473694E+11   -0.606146350544153112E+01    1
    0.212402976708095508E+03    0.224542050468369894E+03    0.696830799231269182E+01   -0.795916782021138306E+11   -0.606396350544153950E+01    1
    0.217381712751071888E+03    0.224527801381989889E+03    0.696824787910495047E+01   -0.795773519428980865E+11   -0.606646350544153368E+01    1
    0.219237434820812183E+03    0.220861845719262533E+03    0.696544479199327959E+01   -0.789109232040952911E+11   -0.606896350544153407E+01    1
    0.219337018088977771E+03    0.224093570815965109E+03    0.693713558849004741E+01   -0.724860055837694092E+11   -0.607146350544153712E+01    1
    0.215261709646861988E+03    0.226199572193070821E+03    0.692980095367699001E+01   -0.709084982645646210E+11   -0.607396350544151886E+01    1
    0.215183733062427478E+03    0.220677883135720663E+03    0.687947384676839668E+01   -0.609715966160135803E+11   -0.607646350544150149E+01    1
    0.219806545333545643E+03    0.221240528928681783E+03    0.686758048979017843E+01   -0.588345719095404663E+11   -0.607896350544150277E+01    1
    0.211338608221691089E+03    0.218777090417787008E+03    0.686750061333605721E+01   -0.588204587501092758E+11   -0.608146350544151737E+01    1
