    0.212670372681301075E+03    0.223552250968858175E+03    0.401527016298472184E+01    0.798687688937582507E+01   -0.179907118474849951E+13   -0.599146350544150419E+01    1
    0.217997461514156299E+03    0.216852411734506063E+03    0.461630092099926070E+01    0.795088142996767822E+01   -0.172384463306258789E+13   -0.599396350544151169E+01    1
    0.215425724939983326E+03    0.224330370532914571E+03    0.478691707850910397E+01    0.789290512324113358E+01   -0.145671892864160034E+13   -0.599646350544151474E+01    1
    0.219746479944866138E+03    0.225729999648972921E+03    0.382008528165041428E+01    0.790431510415162286E+01   -0.132711978718748047E+13   -0.599896350544151957E+01    1
    0.212670953230541187E+03    0.218356472360536031E+03    0.290980490384867707E+01    0.789567197773443930E+01   -0.129961138791713062E+13   -0.600146350544151552E+01    1
    0.218279660300891834E+03    0.217754295575066976E+03    0.514963010835707635E+01    0.777820418205882724E+01   -0.119635269097239771E+13   -0.600396350544151858E+01    1
    0.218794741587322193E+03    0.224675478445931844E+03    0.453902766523555368E+01    0.783333787518093949E+01   -0.114662897917722754E+13   -0.600646350544151630E+01    1
    0.212346830920856434E+03    0.225564743387147359E+03    0.450170889617157322E+01    0.780538523358115910E+01   -0.111460799047527856E+13   -0.600896350544152469E+01    1
    0.220276307420413929E+03    0.217744354116364889E+03    0.438202613834509691E+01    0.777210392667596750E+01   -0.929592549943404785E+12   -0.601146350544151886E+01    1
    0.218668983535449939E+03    0.218381183850213461E+03    0.371318345986698883E+01    0.774068859961655953E+01   -0.820713215317937134E+12   -0.601396350544150859E+01    1
    0.218807014779727893E+03    0.220462563144608907E+03    0.341071785336716315E+01    0.772476518731386541E+01   -0.774607871418028931E+12   -0.601646350544151520E+01    1
    0.216297399358432727E+03    0.224268455016061239E+03    0.271645525765156881E+01    0.770125433533815951E+01   -0.719297420849024048E+12   -0.601896350544151559E+01    1
    0.212272834734600025E+03    0.224742893683358602E+03    0.517421615245866739E+01    0.751300859009287159E+01   -0.629932150868861206E+12   -0.602146350544152753E+01    1
    0.211681237177532154E+03    0.218881421791955404E+03    0.322612262518003945E+01    0.758278026103432801E+01   -0.512771601016479675E+12   -0.602396350544153325E+01    1
    0.218755374507587391E+03    0.220911272274896078E+03    0.401017925142637477E+01    0.757402349595045621E+01   -0.497173508858321655E+12   -0.602646350544152298E+01    1
    0.218841104464214283E+03    0.224045937764092855E+03    0.485760023666543361E+01    0.746564185279839698E+01   -0.400604059015557861E+12   -0.602896350544150561E+01    1
    0.211592155055683094E+03    0.217162826167985372E+03    0.443702908891501036E+01    0.742563692478075232E+01   -0.395815992294524780E+12   -0.603146350544150955E+01    1
    0.220253016905467945E+03    0.218922756421014242E+03    0.257121223477501282E+01    0.747335363622988602E+01   -0.361966955502741516E+12   -0.603396350544152682E+01    1
    0.211977855519931751E+03    0.221234986888810568E+03    0.254902513833525024E+01    0.746193130329040955E+01   -0.349820958573213257E+12   -0.603646350544153165E+01    1
    0.216744394259136158E+03    0.223061385857507162E+03    0.342600862255756500E+01    0.744184443375016969E+01   -0.330587323502480957E+12   -0.603896350544152227E+01    1
    0.211674599604289966E+03    0.216748644220277242E+03    0.239574461407410944E+01    0.742394304987220188E+01   -0.314142219828004639E+12   -0.604146350544151556E+01    1
    0.213248697476070362E+03    0.224626848208352499E+03    0.500795631248552908E+01    0.730560978869883293E+01   -0.307524742625614746E+12   -0.604396350544152039E+01    1
    0.217163006620090442E+03    0.216781138288422994E+03    0.310777567140701594E+01    0.739937239380932787E+01   -0.290218442703032410E+12   -0.604646350544152966E+01    1
    0.218392480568569141E+03    0.218579987990304403E+03    0.436210835532805064E+01    0.736260534432373071E+01   -0.270718223342131073E+12   -0.604896350544152206E+01    1
    0.210986071185749012E+03    0.222397171365662984E+03    0.418777155230800791E+01    0.728946156946855695E+01   -0.236135518843414795E+12   -0.605146350544152156E+01    1
    0.210791057305019336E+03    0.225951074468537740E+03    0.408661631277993287E+01    0.721574630740554035E+01   -0.181720097570942566E+12   -0.605396350544152995E+01    1
    0.211481543140094715E+03    0.225205284463807516E+03    0.493121070021573438E+01    0.711279461619659337E+01   -0.166488098717565521E+12   -0.605646350544151790E+01    1
    0.212947955088298755E+03    0.222109108673974447E+03    0.355841392745162377E+01    0.710269806770182477E+01   -0.125225949774491852E+12   -0.605896350544151829E+01    1
    0.218762159900348621E+03    0.223727804529115133E+03    0.386176001113198364E+01    0.707885782828643961E+01   -0.113752026273941879E+12   -0.606146350544153112E+01    1
    0.219601725892703968E+03    0.216934384810372762E+03    0.455314279829603574E+01    0.703068573870194946E+01   -0.103574914610960373E+12   -0.606396350544153950E+01    1
    0.218271524266879993E+03    0.226391711341782980E+03    0.300559407153951508E+01    0.705354852089008588E+01   -0.102291410060657974E+12   -0.606646350544153368E+01    1
    0.213747807101886707E+03    0.217061559664651327E+03    0.393149930346468590E+01    0.702543200903906495E+01   -0.990002027724210815E+11   -0.606896350544153407E+01    1
    0.217600774721782642E+03    0.225329619752808981E+03    0.456638084680758460E+01    0.698223037591933426E+01   -0.881415452395711823E+11   -0.607146350544153712E+01    1
    0.217104937987010914E+03    0.223301287400170736E+03    0.255992155680309130E+01    0.699369882310036672E+01   -0.859634023697478027E+11   -0.607396350544151886E+01    1
    0.220103927807491260E+03    0.224564472543641500E+03    0.482316288318901787E+01    0.695314875887005357E+01   -0.818885310674708099E+11   -0.607646350544150149E+01    1
    0.218009552316348987E+03    0.224951895582124166E+03    0.410087375780814689E+01    0.686704605866929896E+01   -0.612615081032255707E+11   -0.607896350544150277E+01    1
    0.217381551818530994E+03    0.219592614876672201E+03    0.485554948014171828E+01    0.681405256043650276E+01   -0.603590243463813171E+11   -0.608146350544151737E+01    1
    0.218626553969066578E+03    0.219398014652177267E+03    0.294120978035145342E+01    0.680505369558446560E+01   -0.487418403777432632E+11   -0.608396350544153197E+01    1
    0.211065603451412159E+03    0.219909848677560262E+03    0.313263134044119829E+01    0.678861643887587363E+01   -0.470977165845419083E+11   -0.608646350544153236E+01    1
