    0.211820091687282456E+03    0.214379433785862375E+03    0.794748379852738651E+01   -0.358175034832077713E+11   -0.599146350544150419E+01    1
    0.220519139848789109E+03    0.219561448489612985E+03    0.794196079463256410E+01   -0.352288061162971344E+11   -0.599396350544151169E+01    1
    0.218246107779582871E+03    0.223649339472240854E+03    0.793780474861241103E+01   -0.347921551553709259E+11   -0.599646350544151474E+01    1
    0.217171880684932603E+03    0.214054319058842111E+03    0.791097696511913639E+01   -0.321019089831567459E+11   -0.599896350544151957E+01    1
    0.218258825026592149E+03    0.221726110969967294E+03    0.784484667232333166E+01   -0.263251676855430565E+11   -0.600146350544151552E+01    1
    0.214675785981258286E+03    0.221351402198261667E+03    0.780204689188001055E+01   -0.231530535366216316E+11   -0.600396350544151858E+01    1
    0.211155762158473863E+03    0.218882586752361703E+03    0.779677339897074617E+01   -0.227896348136371918E+11   -0.600646350544151630E+01    1
    0.217661909543117417E+03    0.221421562825626779E+03    0.771242468688628335E+01   -0.176946816487804527E+11   -0.600896350544152469E+01    1
    0.213924686990817918E+03    0.214314079081005502E+03    0.766743777384349023E+01   -0.154607317472475662E+11   -0.601146350544151886E+01    1
    0.212944675170024766E+03    0.214874815737194467E+03    0.762771941289836697E+01   -0.137240603190807095E+11   -0.601396350544150859E+01    1
    0.218880040131648911E+03    0.221901618634647775E+03    0.758330398706341846E+01   -0.120119917325454941E+11   -0.601646350544151520E+01    1
    0.211328597150882615E+03    0.216042638813442636E+03    0.758083522820302314E+01   -0.119233673642804756E+11   -0.601896350544151559E+01    1
    0.218154238544544114E+03    0.222539609466976572E+03    0.754456473028274210E+01   -0.106940767279431381E+11   -0.602146350544152753E+01    1
    0.214326123677333726E+03    0.215378975068516183E+03    0.753409515051253820E+01   -0.103634153433285236E+11   -0.602396350544153325E+01    1
    0.213475780569156541E+03    0.216751704608387399E+03    0.752925397861785228E+01   -0.102139815804682713E+11   -0.602646350544152298E+01    1
    0.213596654020389451E+03    0.221224883591122079E+03    0.750280169680581110E+01   -0.943476441979498100E+10   -0.602896350544150561E+01    1
    0.217082971416553391E+03    0.216199119483417917E+03    0.749440890484278377E+01   -0.920017962924485588E+10   -0.603146350544150955E+01    1
    0.217740034543117417E+03    0.219844890033192087E+03    0.748247355096600586E+01   -0.887660281154952240E+10   -0.603396350544152682E+01    1
    0.218895965300640000E+03    0.223209672962612558E+03    0.745532708512484099E+01   -0.818235510458110905E+10   -0.603646350544153165E+01    1
    0.213870350204547776E+03    0.219338645135349680E+03    0.741659194568716096E+01   -0.728470010429743385E+10   -0.603896350544152227E+01    1
    0.211945743642887010E+03    0.218546796833462167E+03    0.738138701613424253E+01   -0.655457151808629608E+10   -0.604146350544151556E+01    1
    0.219090084515651597E+03    0.214370881711430002E+03    0.737090673127224782E+01   -0.635169509670495892E+10   -0.604396350544152039E+01    1
